OSU_RTS.MDBUS_E3.049_E01 Time [SNAP],OSU_RTS.MDBUS_E3.049_E01 Value [SNAP],OSU_RTS.MDBUS_E3.049_E01 Status [SNAP],OSU_RTS.MDBUS_E3.049_E02 Time [SNAP],OSU_RTS.MDBUS_E3.049_E02 Value [SNAP],OSU_RTS.MDBUS_E3.049_E02 Status [SNAP],OSU_RTS.MDBUS_E3.049_E04 Time [SNAP],OSU_RTS.MDBUS_E3.049_E04 Value [SNAP],OSU_RTS.MDBUS_E3.049_E04 Status [SNAP],OSU_RTS.MDBUS_RT.049S_C Time [SNAP],OSU_RTS.MDBUS_RT.049S_C Value [SNAP],OSU_RTS.MDBUS_RT.049S_C Status [SNAP],OSU_RTS.MDBUS_RT.049S_HF Time [SNAP],OSU_RTS.MDBUS_RT.049S_HF Value [SNAP],OSU_RTS.MDBUS_RT.049S_HF Status [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.049S_I Time [SNAP],OSU_RTS.MDBUS_RT.049S_I Value [SNAP],OSU_RTS.MDBUS_RT.049S_I Status [SNAP],OSU_RTS.MDBUS_RT.049S_P Time [SNAP],OSU_RTS.MDBUS_RT.049S_P Value [SNAP],OSU_RTS.MDBUS_RT.049S_P Status [SNAP],OSU_RTS.MDBUS_RT.049S_T Time [SNAP],OSU_RTS.MDBUS_RT.049S_T Value [SNAP],OSU_RTS.MDBUS_RT.049S_T Status [SNAP],Comments
10/16/18 16:30,153440,OK,10/16/18 16:30,193350,OK,10/16/18 16:30,1934126,OK,10/16/18 16:30,33517.17578,OK,10/16/18 16:30,487.4549561,OK,10/16/18 16:30,40456152,OK,10/16/18 16:30,0.406875977,OK,10/16/18 16:30,181.5766602,OK,10/16/18 16:30,381.0221252,OK,
10/16/18 16:45,153451,OK,10/16/18 16:45,193361,OK,10/16/18 16:45,1934213,OK,10/16/18 16:45,33517.26953,OK,10/16/18 16:45,408.7065125,OK,10/16/18 16:45,40456264,OK,10/16/18 16:45,0.341126984,OK,10/16/18 16:45,182.5131378,OK,10/16/18 16:45,381.1420898,OK,
10/16/18 17:00,153462,OK,10/16/18 17:00,193372,OK,10/16/18 17:00,1934301,OK,10/16/18 17:00,33517.35547,OK,10/16/18 17:00,400.2156677,OK,10/16/18 17:00,40456368,OK,10/16/18 17:00,0.334049225,OK,10/16/18 17:00,182.0309601,OK,10/16/18 17:00,380.9868774,OK,
10/16/18 17:15,153472,OK,10/16/18 17:15,193382,OK,10/16/18 17:15,1934387,OK,10/16/18 17:15,33517.46094,OK,10/16/18 17:15,648.7893066,OK,10/16/18 17:15,40456496,OK,10/16/18 17:15,0.541558228,OK,10/16/18 17:15,180.9875488,OK,10/16/18 17:15,381.1031494,OK,
10/16/18 17:30,153482,OK,10/16/18 17:30,193393,OK,10/16/18 17:30,1934473,OK,10/16/18 17:30,33517.57031,OK,10/16/18 17:30,382.1434631,OK,10/16/18 17:30,40456628,OK,10/16/18 17:30,0.319031494,OK,10/16/18 17:30,178.458786,OK,10/16/18 17:30,380.1052856,OK,
10/16/18 17:45,153491,OK,10/16/18 17:45,193404,OK,10/16/18 17:45,1934558,OK,10/16/18 17:45,33517.66797,OK,10/16/18 17:45,450.83078,OK,10/16/18 17:45,40456744,OK,10/16/18 17:45,0.376402527,OK,10/16/18 17:45,177.2172394,OK,10/16/18 17:45,379.2496338,OK,
10/16/18 18:00,153501,OK,10/16/18 18:00,193415,OK,10/16/18 18:00,1934642,OK,10/16/18 18:00,33517.77344,OK,10/16/18 18:00,635.0857544,OK,10/16/18 18:00,40456872,OK,10/16/18 18:00,0.530126709,OK,10/16/18 18:00,180.8108368,OK,10/16/18 18:00,380.6113892,OK,
10/16/18 18:15,153511,OK,10/16/18 18:15,193425,OK,10/16/18 18:15,1934726,OK,10/16/18 18:15,33517.91406,OK,10/16/18 18:15,567.8796387,OK,10/16/18 18:15,40457040,OK,10/16/18 18:15,0.473981079,OK,10/16/18 18:15,182.4327087,OK,10/16/18 18:15,381.3824158,OK,
10/16/18 18:30,153520,OK,10/16/18 18:30,193436,OK,10/16/18 18:30,1934810,OK,10/16/18 18:30,33518.01953,OK,10/16/18 18:30,644.6033325,OK,10/16/18 18:30,40457168,OK,10/16/18 18:30,0.538151001,OK,10/16/18 18:30,178.2917023,OK,10/16/18 18:30,379.7486267,OK,
10/16/18 18:45,153530,OK,10/16/18 18:45,193446,OK,10/16/18 18:45,1934896,OK,10/16/18 18:45,33518.16406,OK,10/16/18 18:45,615.3735962,OK,10/16/18 18:45,40457336,OK,10/16/18 18:45,0.513766541,OK,10/16/18 18:45,177.6570282,OK,10/16/18 18:45,380.008606,OK,
10/16/18 19:00,153540,OK,10/16/18 19:00,193457,OK,10/16/18 19:00,1934979,OK,10/16/18 19:00,33518.28125,OK,10/16/18 19:00,459.1614075,OK,10/16/18 19:00,40457480,OK,10/16/18 19:00,0.383390625,OK,10/16/18 19:00,175.7946625,OK,10/16/18 19:00,378.6268921,OK,
10/16/18 19:15,153549,OK,10/16/18 19:15,193468,OK,10/16/18 19:15,1935061,OK,10/16/18 19:15,33518.41406,OK,10/16/18 19:15,726.6088257,OK,10/16/18 19:15,40457640,OK,10/16/18 19:15,0.606867737,OK,10/16/18 19:15,172.3887482,OK,10/16/18 19:15,377.2554932,OK,
10/16/18 19:30,153558,OK,10/16/18 19:30,193478,OK,10/16/18 19:30,1935140,OK,10/16/18 19:30,33518.55859,OK,10/16/18 19:30,594.0327148,OK,10/16/18 19:30,40457812,OK,10/16/18 19:30,0.496168854,OK,10/16/18 19:30,171.6805267,OK,10/16/18 19:30,377.0076904,OK,
10/16/18 19:45,153568,OK,10/16/18 19:45,193488,OK,10/16/18 19:45,1935220,OK,10/16/18 19:45,33518.67578,OK,10/16/18 19:45,584.0278931,OK,10/16/18 19:45,40457948,OK,10/16/18 19:45,0.487599304,OK,10/16/18 19:45,177.6009979,OK,10/16/18 19:45,379.3093872,OK,
10/16/18 20:00,153577,OK,10/16/18 20:00,193499,OK,10/16/18 20:00,1935301,OK,10/16/18 20:00,33518.82422,OK,10/16/18 20:00,650.6147461,OK,10/16/18 20:00,40458128,OK,10/16/18 20:00,0.54319397,OK,10/16/18 20:00,177.5262756,OK,10/16/18 20:00,379.5852661,OK,
10/16/18 20:15,153586,OK,10/16/18 20:15,193509,OK,10/16/18 20:15,1935380,OK,10/16/18 20:15,33519.03125,OK,10/16/18 20:15,1282.805176,OK,10/16/18 20:15,40458376,OK,10/16/18 20:15,1.070971313,OK,10/16/18 20:15,178.072464,OK,10/16/18 20:15,379.4169922,OK,
10/16/18 20:30,153595,OK,10/16/18 20:30,193520,OK,10/16/18 20:30,1935462,OK,10/16/18 20:30,33519.24609,OK,10/16/18 20:30,1076.921875,OK,10/16/18 20:30,40458636,OK,10/16/18 20:30,0.899214355,OK,10/16/18 20:30,175.6576691,OK,10/16/18 20:30,378.5683594,OK,
10/16/18 20:45,153604,OK,10/16/18 20:45,193530,OK,10/16/18 20:45,1935544,OK,10/16/18 20:45,33519.46875,OK,10/16/18 20:45,937.093689,OK,10/16/18 20:45,40458900,OK,10/16/18 20:45,0.782458313,OK,10/16/18 20:45,175.6936493,OK,10/16/18 20:45,378.4551392,OK,
10/16/18 21:00,153612,OK,10/16/18 21:00,193540,OK,10/16/18 21:00,1935621,OK,10/16/18 21:00,33519.66016,OK,10/16/18 21:00,1026.502563,OK,10/16/18 21:00,40459128,OK,10/16/18 21:00,0.857350403,OK,10/16/18 21:00,172.220047,OK,10/16/18 21:00,377.4370728,OK,
10/16/18 21:15,153621,OK,10/16/18 21:15,193551,OK,10/16/18 21:15,1935696,OK,10/16/18 21:15,33519.87109,OK,10/16/18 21:15,911.7669678,OK,10/16/18 21:15,40459384,OK,10/16/18 21:15,0.761576111,OK,10/16/18 21:15,171.4163361,OK,10/16/18 21:15,376.8677063,OK,
10/16/18 21:30,153630,OK,10/16/18 21:30,193561,OK,10/16/18 21:30,1935772,OK,10/16/18 21:30,33520.05859,OK,10/16/18 21:30,994.9435425,OK,10/16/18 21:30,40459604,OK,10/16/18 21:30,0.830177063,OK,10/16/18 21:30,174.47966,OK,10/16/18 21:30,378.1864624,OK,
10/16/18 21:45,153638,OK,10/16/18 21:45,193571,OK,10/16/18 21:45,1935847,OK,10/16/18 21:45,33520.28125,OK,10/16/18 21:45,1151.239136,OK,10/16/18 21:45,40459872,OK,10/16/18 21:45,0.960607849,OK,10/16/18 21:45,173.0568695,OK,10/16/18 21:45,377.7966309,OK,
10/16/18 22:00,153647,OK,10/16/18 22:00,193581,OK,10/16/18 22:00,1935922,OK,10/16/18 22:00,33520.51172,OK,10/16/18 22:00,1065.787842,OK,10/16/18 22:00,40460152,OK,10/16/18 22:00,0.88936853,OK,10/16/18 22:00,174.5245209,OK,10/16/18 22:00,378.0371399,OK,
10/16/18 22:15,153655,OK,10/16/18 22:15,193591,OK,10/16/18 22:15,1935997,OK,10/16/18 22:15,33520.72266,OK,10/16/18 22:15,1079.466675,OK,10/16/18 22:15,40460404,OK,10/16/18 22:15,0.901619812,OK,10/16/18 22:15,171.8227234,OK,10/16/18 22:15,376.6111755,OK,
10/16/18 22:30,153663,OK,10/16/18 22:30,193602,OK,10/16/18 22:30,1936071,OK,10/16/18 22:30,33520.94922,OK,10/16/18 22:30,927.8972168,OK,10/16/18 22:30,40460672,OK,10/16/18 22:30,0.775114014,OK,10/16/18 22:30,170.4013824,OK,10/16/18 22:30,376.1729126,OK,
10/16/18 22:45,153671,OK,10/16/18 22:45,193612,OK,10/16/18 22:45,1936146,OK,10/16/18 22:45,33521.13281,OK,10/16/18 22:45,937.9243164,OK,10/16/18 22:45,40460892,OK,10/16/18 22:45,0.78337146,OK,10/16/18 22:45,172.1894684,OK,10/16/18 22:45,377.0848083,OK,
10/16/18 23:00,153680,OK,10/16/18 23:00,193622,OK,10/16/18 23:00,1936221,OK,10/16/18 23:00,33521.36328,OK,10/16/18 23:00,1121.854736,OK,10/16/18 23:00,40461172,OK,10/16/18 23:00,0.93626709,OK,10/16/18 23:00,174.0917206,OK,10/16/18 23:00,377.7012329,OK,
10/16/18 23:15,153688,OK,10/16/18 23:15,193632,OK,10/16/18 23:15,1936295,OK,10/16/18 23:15,33521.58984,OK,10/16/18 23:15,985.3884277,OK,10/16/18 23:15,40461440,OK,10/16/18 23:15,0.822756775,OK,10/16/18 23:15,176.2725372,OK,10/16/18 23:15,379.3164063,OK,
10/16/18 23:30,153696,OK,10/16/18 23:30,193642,OK,10/16/18 23:30,1936370,OK,10/16/18 23:30,33521.80078,OK,10/16/18 23:30,1182.384888,OK,10/16/18 23:30,40461696,OK,10/16/18 23:30,0.987223938,OK,10/16/18 23:30,176.5419769,OK,10/16/18 23:30,378.9850769,OK,
10/16/18 23:45,153705,OK,10/16/18 23:45,193653,OK,10/16/18 23:45,1936445,OK,10/16/18 23:45,33522.03906,OK,10/16/18 23:45,1014.662598,OK,10/16/18 23:45,40461980,OK,10/16/18 23:45,0.846722839,OK,10/16/18 23:45,172.8733521,OK,10/16/18 23:45,377.5895691,OK,
10/17/18 0:00,153713,OK,10/17/18 0:00,193663,OK,10/17/18 0:00,1936519,OK,10/17/18 0:00,33522.25391,OK,10/17/18 0:00,961.9291992,OK,10/17/18 0:00,40462240,OK,10/17/18 0:00,0.803340393,OK,10/17/18 0:00,173.423996,OK,10/17/18 0:00,377.3361816,OK,
10/17/18 0:15,153721,OK,10/17/18 0:15,193673,OK,10/17/18 0:15,1936594,OK,10/17/18 0:15,33522.48047,OK,10/17/18 0:15,1109.015259,OK,10/17/18 0:15,40462508,OK,10/17/18 0:15,0.925480103,OK,10/17/18 0:15,174.9736176,OK,10/17/18 0:15,378.0569458,OK,
10/17/18 0:30,153729,OK,10/17/18 0:30,193683,OK,10/17/18 0:30,1936669,OK,10/17/18 0:30,33522.69922,OK,10/17/18 0:30,895.1990967,OK,10/17/18 0:30,40462768,OK,10/17/18 0:30,0.746835571,OK,10/17/18 0:30,173.3982086,OK,10/17/18 0:30,378.2116394,OK,
10/17/18 0:45,153737,OK,10/17/18 0:45,193693,OK,10/17/18 0:45,1936743,OK,10/17/18 0:45,33522.92969,OK,10/17/18 0:45,1212.033813,OK,10/17/18 0:45,40463048,OK,10/17/18 0:45,1.011193237,OK,10/17/18 0:45,174.9608612,OK,10/17/18 0:45,378.5390015,OK,
10/17/18 1:00,153745,OK,10/17/18 1:00,193704,OK,10/17/18 1:00,1936817,OK,10/17/18 1:00,33523.16797,OK,10/17/18 1:00,1051.768311,OK,10/17/18 1:00,40463328,OK,10/17/18 1:00,0.877555176,OK,10/17/18 1:00,174.6701202,OK,10/17/18 1:00,378.3159485,OK,
10/17/18 1:15,153753,OK,10/17/18 1:15,193714,OK,10/17/18 1:15,1936891,OK,10/17/18 1:15,33523.39453,OK,10/17/18 1:15,1133.079346,OK,10/17/18 1:15,40463604,OK,10/17/18 1:15,0.946392334,OK,10/17/18 1:15,171.9035339,OK,10/17/18 1:15,377.3344116,OK,
10/17/18 1:30,153761,OK,10/17/18 1:30,193724,OK,10/17/18 1:30,1936965,OK,10/17/18 1:30,33523.64453,OK,10/17/18 1:30,1131.321899,OK,10/17/18 1:30,40463904,OK,10/17/18 1:30,0.944859863,OK,10/17/18 1:30,172.7210388,OK,10/17/18 1:30,377.2039795,OK,
10/17/18 1:45,153769,OK,10/17/18 1:45,193734,OK,10/17/18 1:45,1937039,OK,10/17/18 1:45,33523.87109,OK,10/17/18 1:45,1011.112671,OK,10/17/18 1:45,40464176,OK,10/17/18 1:45,0.843800659,OK,10/17/18 1:45,175.0667267,OK,10/17/18 1:45,378.0332031,OK,
10/17/18 2:00,153777,OK,10/17/18 2:00,193744,OK,10/17/18 2:00,1937113,OK,10/17/18 2:00,33524.10547,OK,10/17/18 2:00,1213.873779,OK,10/17/18 2:00,40464456,OK,10/17/18 2:00,1.013560974,OK,10/17/18 2:00,175.7671204,OK,10/17/18 2:00,378.8637695,OK,
10/17/18 2:15,153784,OK,10/17/18 2:15,193754,OK,10/17/18 2:15,1937186,OK,10/17/18 2:15,33524.35938,OK,10/17/18 2:15,1188.704834,OK,10/17/18 2:15,40464760,OK,10/17/18 2:15,0.992407227,OK,10/17/18 2:15,178.129837,OK,10/17/18 2:15,379.4879761,OK,
10/17/18 2:30,153792,OK,10/17/18 2:30,193765,OK,10/17/18 2:30,1937260,OK,10/17/18 2:30,33524.58984,OK,10/17/18 2:30,1090.602539,OK,10/17/18 2:30,40465036,OK,10/17/18 2:30,0.910624146,OK,10/17/18 2:30,175.9217987,OK,10/17/18 2:30,378.9590454,OK,
10/17/18 2:45,153800,OK,10/17/18 2:45,193775,OK,10/17/18 2:45,1937334,OK,10/17/18 2:45,33524.84766,OK,10/17/18 2:45,1265.080811,OK,10/17/18 2:45,40465344,OK,10/17/18 2:45,1.056282227,OK,10/17/18 2:45,176.3369598,OK,10/17/18 2:45,378.8244019,OK,
10/17/18 3:00,153808,OK,10/17/18 3:00,193785,OK,10/17/18 3:00,1937408,OK,10/17/18 3:00,33525.09375,OK,10/17/18 3:00,998.3013306,OK,10/17/18 3:00,40465640,OK,10/17/18 3:00,0.833467285,OK,10/17/18 3:00,177.7128296,OK,10/17/18 3:00,379.5621948,OK,
10/17/18 3:15,153816,OK,10/17/18 3:15,193795,OK,10/17/18 3:15,1937481,OK,10/17/18 3:15,33525.32813,OK,10/17/18 3:15,1152.05603,OK,10/17/18 3:15,40465920,OK,10/17/18 3:15,0.961950256,OK,10/17/18 3:15,175.6608429,OK,10/17/18 3:15,378.9282837,OK,
10/17/18 3:30,153824,OK,10/17/18 3:30,193805,OK,10/17/18 3:30,1937555,OK,10/17/18 3:30,33525.58984,OK,10/17/18 3:30,1185.193848,OK,10/17/18 3:30,40466232,OK,10/17/18 3:30,0.989605408,OK,10/17/18 3:30,175.9082794,OK,10/17/18 3:30,378.8841858,OK,
10/17/18 3:45,153832,OK,10/17/18 3:45,193815,OK,10/17/18 3:45,1937628,OK,10/17/18 3:45,33525.81641,OK,10/17/18 3:45,1121.607178,OK,10/17/18 3:45,40466504,OK,10/17/18 3:45,0.936423096,OK,10/17/18 3:45,177.5164337,OK,10/17/18 3:45,379.4003906,OK,
10/17/18 4:00,153840,OK,10/17/18 4:00,193826,OK,10/17/18 4:00,1937702,OK,10/17/18 4:00,33526.06641,OK,10/17/18 4:00,1250.481934,OK,10/17/18 4:00,40466804,OK,10/17/18 4:00,1.044062256,OK,10/17/18 4:00,176.8381042,OK,10/17/18 4:00,378.7779541,OK,
10/17/18 4:15,153848,OK,10/17/18 4:15,193836,OK,10/17/18 4:15,1937775,OK,10/17/18 4:15,33526.31641,OK,10/17/18 4:15,1114.385132,OK,10/17/18 4:15,40467104,OK,10/17/18 4:15,0.930450378,OK,10/17/18 4:15,176.4846954,OK,10/17/18 4:15,378.9096069,OK,
10/17/18 4:30,153856,OK,10/17/18 4:30,193846,OK,10/17/18 4:30,1937850,OK,10/17/18 4:30,33526.55078,OK,10/17/18 4:30,1285.236084,OK,10/17/18 4:30,40467384,OK,10/17/18 4:30,1.073132813,OK,10/17/18 4:30,175.9781799,OK,10/17/18 4:30,378.8486938,OK,
10/17/18 4:45,153863,OK,10/17/18 4:45,193856,OK,10/17/18 4:45,1937927,OK,10/17/18 4:45,33526.8125,OK,10/17/18 4:45,1180.121582,OK,10/17/18 4:45,40467696,OK,10/17/18 4:45,0.985364868,OK,10/17/18 4:45,176.0009613,OK,10/17/18 4:45,378.7699585,OK,
10/17/18 5:00,153871,OK,10/17/18 5:00,193866,OK,10/17/18 5:00,1938005,OK,10/17/18 5:00,33527.04688,OK,10/17/18 5:00,1071.471558,OK,10/17/18 5:00,40467976,OK,10/17/18 5:00,0.894637451,OK,10/17/18 5:00,176.1287689,OK,10/17/18 5:00,378.8022461,OK,
10/17/18 5:15,153879,OK,10/17/18 5:15,193876,OK,10/17/18 5:15,1938082,OK,10/17/18 5:15,33527.29297,OK,10/17/18 5:15,1192.760376,OK,10/17/18 5:15,40468272,OK,10/17/18 5:15,0.995233032,OK,10/17/18 5:15,173.912735,OK,10/17/18 5:15,378.0526733,OK,
10/17/18 5:30,153887,OK,10/17/18 5:30,193886,OK,10/17/18 5:30,1938160,OK,10/17/18 5:30,33527.55078,OK,10/17/18 5:30,1071.688232,OK,10/17/18 5:30,40468580,OK,10/17/18 5:30,0.894794128,OK,10/17/18 5:30,176.6079865,OK,10/17/18 5:30,379.2858582,OK,
10/17/18 5:45,153895,OK,10/17/18 5:45,193897,OK,10/17/18 5:45,1938237,OK,10/17/18 5:45,33527.78906,OK,10/17/18 5:45,1196.157227,OK,10/17/18 5:45,40468864,OK,10/17/18 5:45,0.998680298,OK,10/17/18 5:45,177.260025,OK,10/17/18 5:45,379.0044861,OK,
10/17/18 6:00,153903,OK,10/17/18 6:00,193907,OK,10/17/18 6:00,1938314,OK,10/17/18 6:00,33528.05078,OK,10/17/18 6:00,1232.984619,OK,10/17/18 6:00,40469184,OK,10/17/18 6:00,1.029403687,OK,10/17/18 6:00,177.6469574,OK,10/17/18 6:00,379.2633057,OK,
10/17/18 6:15,153911,OK,10/17/18 6:15,193917,OK,10/17/18 6:15,1938392,OK,10/17/18 6:15,33528.29297,OK,10/17/18 6:15,1046.169067,OK,10/17/18 6:15,40469468,OK,10/17/18 6:15,0.873536133,OK,10/17/18 6:15,175.4685059,OK,10/17/18 6:15,378.371582,OK,
10/17/18 6:30,153919,OK,10/17/18 6:30,193927,OK,10/17/18 6:30,1938466,OK,10/17/18 6:30,33528.53906,OK,10/17/18 6:30,1204.686523,OK,10/17/18 6:30,40469764,OK,10/17/18 6:30,1.005888672,OK,10/17/18 6:30,175.7804413,OK,10/17/18 6:30,378.9051514,OK,
10/17/18 6:45,153927,OK,10/17/18 6:45,193937,OK,10/17/18 6:45,1938544,OK,10/17/18 6:45,33528.80078,OK,10/17/18 6:45,1174.237305,OK,10/17/18 6:45,40470080,OK,10/17/18 6:45,0.979753784,OK,10/17/18 6:45,175.1156769,OK,10/17/18 6:45,378.3996582,OK,
10/17/18 7:00,153935,OK,10/17/18 7:00,193948,OK,10/17/18 7:00,1938623,OK,10/17/18 7:00,33529.03906,OK,10/17/18 7:00,1157.344849,OK,10/17/18 7:00,40470364,OK,10/17/18 7:00,0.966351746,OK,10/17/18 7:00,175.9198456,OK,10/17/18 7:00,378.6495361,OK,
10/17/18 7:15,153943,OK,10/17/18 7:15,193958,OK,10/17/18 7:15,1938701,OK,10/17/18 7:15,33529.30078,OK,10/17/18 7:15,1388.91333,OK,10/17/18 7:15,40470680,OK,10/17/18 7:15,1.160229614,OK,10/17/18 7:15,170.3185577,OK,10/17/18 7:15,376.0021973,OK,
10/17/18 7:30,153951,OK,10/17/18 7:30,193968,OK,10/17/18 7:30,1938781,OK,10/17/18 7:30,33529.54688,OK,10/17/18 7:30,1092.9823,OK,10/17/18 7:30,40470972,OK,10/17/18 7:30,0.912781128,OK,10/17/18 7:30,173.4889374,OK,10/17/18 7:30,377.5053101,OK,
10/17/18 7:45,153960,OK,10/17/18 7:45,193978,OK,10/17/18 7:45,1938861,OK,10/17/18 7:45,33529.78906,OK,10/17/18 7:45,1284.024292,OK,10/17/18 7:45,40471260,OK,10/17/18 7:45,1.072090332,OK,10/17/18 7:45,176.4976349,OK,10/17/18 7:45,378.8554077,OK,
10/17/18 8:00,153968,OK,10/17/18 8:00,193988,OK,10/17/18 8:00,1938941,OK,10/17/18 8:00,33530.04688,OK,10/17/18 8:00,1177.899048,OK,10/17/18 8:00,40471568,OK,10/17/18 8:00,0.983751221,OK,10/17/18 8:00,172.7926788,OK,10/17/18 8:00,377.1607971,OK,
10/17/18 8:15,153976,OK,10/17/18 8:15,193998,OK,10/17/18 8:15,1939023,OK,10/17/18 8:15,33530.28125,OK,10/17/18 8:15,1128.549927,OK,10/17/18 8:15,40471848,OK,10/17/18 8:15,0.942280823,OK,10/17/18 8:15,176.3933563,OK,10/17/18 8:15,378.9014893,OK,
10/17/18 8:30,153985,OK,10/17/18 8:30,194009,OK,10/17/18 8:30,1939105,OK,10/17/18 8:30,33530.53516,OK,10/17/18 8:30,1220.962402,OK,10/17/18 8:30,40472156,OK,10/17/18 8:30,1.01944458,OK,10/17/18 8:30,176.3200836,OK,10/17/18 8:30,379.6408691,OK,
10/17/18 8:45,153994,OK,10/17/18 8:45,194020,OK,10/17/18 8:45,1939189,OK,10/17/18 8:45,33530.76563,OK,10/17/18 8:45,1011.587708,OK,10/17/18 8:45,40472432,OK,10/17/18 8:45,0.844480713,OK,10/17/18 8:45,179.327713,OK,10/17/18 8:45,379.7001648,OK,
10/17/18 9:00,154003,OK,10/17/18 9:00,194031,OK,10/17/18 9:00,1939274,OK,10/17/18 9:00,33530.98047,OK,10/17/18 9:00,1062.139282,OK,10/17/18 9:00,40472688,OK,10/17/18 9:00,0.886834351,OK,10/17/18 9:00,176.3861847,OK,10/17/18 9:00,378.9337769,OK,
10/17/18 9:15,154013,OK,10/17/18 9:15,194042,OK,10/17/18 9:15,1939355,OK,10/17/18 9:15,33531.21484,OK,10/17/18 9:15,1222.890137,OK,10/17/18 9:15,40472972,OK,10/17/18 9:15,1.021009277,OK,10/17/18 9:15,177.0957336,OK,10/17/18 9:15,379.2197876,OK,
10/17/18 9:30,154023,OK,10/17/18 9:30,194054,OK,10/17/18 9:30,1939438,OK,10/17/18 9:30,33531.42188,OK,10/17/18 9:30,1007.116699,OK,10/17/18 9:30,40473220,OK,10/17/18 9:30,0.840811462,OK,10/17/18 9:30,178.0106049,OK,10/17/18 9:30,379.6004333,OK,
10/17/18 9:45,154033,OK,10/17/18 9:45,194065,OK,10/17/18 9:45,1939520,OK,10/17/18 9:45,33531.66016,OK,10/17/18 9:45,1056.265381,OK,10/17/18 9:45,40473504,OK,10/17/18 9:45,0.881872314,OK,10/17/18 9:45,177.4833984,OK,10/17/18 9:45,379.1923523,OK,
10/17/18 10:00,154043,OK,10/17/18 10:00,194076,OK,10/17/18 10:00,1939604,OK,10/17/18 10:00,33531.875,OK,10/17/18 10:00,1017.368774,OK,10/17/18 10:00,40473760,OK,10/17/18 10:00,0.849417297,OK,10/17/18 10:00,177.0865021,OK,10/17/18 10:00,378.819458,OK,
10/17/18 10:15,154054,OK,10/17/18 10:15,194088,OK,10/17/18 10:15,1939688,OK,10/17/18 10:15,33532.11328,OK,10/17/18 10:15,1082.967651,OK,10/17/18 10:15,40474044,OK,10/17/18 10:15,0.90427887,OK,10/17/18 10:15,175.3325653,OK,10/17/18 10:15,378.7238159,OK,
10/17/18 10:30,154064,OK,10/17/18 10:30,194100,OK,10/17/18 10:30,1939773,OK,10/17/18 10:30,33532.30859,OK,10/17/18 10:30,904.210022,OK,10/17/18 10:30,40474280,OK,10/17/18 10:30,0.755628845,OK,10/17/18 10:30,165.6323547,OK,10/17/18 10:30,373.6076965,OK,
10/17/18 10:45,154075,OK,10/17/18 10:45,194112,OK,10/17/18 10:45,1939858,OK,10/17/18 10:45,33532.51172,OK,10/17/18 10:45,1016.974121,OK,10/17/18 10:45,40474524,OK,10/17/18 10:45,0.848434998,OK,10/17/18 10:45,173.5762482,OK,10/17/18 10:45,378.2413635,OK,
10/17/18 11:00,154086,OK,10/17/18 11:00,194123,OK,10/17/18 11:00,1939943,OK,10/17/18 11:00,33532.71094,OK,10/17/18 11:00,985.1920166,OK,10/17/18 11:00,40474764,OK,10/17/18 11:00,0.82242041,OK,10/17/18 11:00,179.8385315,OK,10/17/18 11:00,379.9490967,OK,
10/17/18 11:15,154097,OK,10/17/18 11:15,194135,OK,10/17/18 11:15,1940024,OK,10/17/18 11:15,33532.87891,OK,10/17/18 11:15,700.3130493,OK,10/17/18 11:15,40474960,OK,10/17/18 11:15,0.584669189,OK,10/17/18 11:15,178.0394897,OK,10/17/18 11:15,379.8010254,OK,
10/17/18 11:30,154108,OK,10/17/18 11:30,194147,OK,10/17/18 11:30,1940091,OK,10/17/18 11:30,33532.96094,OK,10/17/18 11:30,294.4675903,OK,10/17/18 11:30,40475060,OK,10/17/18 11:30,0.245830383,OK,10/17/18 11:30,178.8231659,OK,10/17/18 11:30,379.896698,OK,
10/17/18 11:45,154119,OK,10/17/18 11:45,194159,OK,10/17/18 11:45,1940154,OK,10/17/18 11:45,33533.03906,OK,10/17/18 11:45,511.3882141,OK,10/17/18 11:45,40475152,OK,10/17/18 11:45,0.427005005,OK,10/17/18 11:45,175.5354309,OK,10/17/18 11:45,379.0694885,OK,
10/17/18 12:00,154130,OK,10/17/18 12:00,194170,OK,10/17/18 12:00,1940217,OK,10/17/18 12:00,33533.12891,OK,10/17/18 12:00,335.773468,OK,10/17/18 12:00,40475264,OK,10/17/18 12:00,0.280311951,OK,10/17/18 12:00,178.9360504,OK,10/17/18 12:00,379.8550415,OK,
10/17/18 12:15,154140,OK,10/17/18 12:15,194182,OK,10/17/18 12:15,1940293,OK,10/17/18 12:15,33533.20703,OK,10/17/18 12:15,408.1500244,OK,10/17/18 12:15,40475360,OK,10/17/18 12:15,0.340732056,OK,10/17/18 12:15,179.0274048,OK,10/17/18 12:15,380.0111694,OK,
10/17/18 12:30,154151,OK,10/17/18 12:30,194194,OK,10/17/18 12:30,1940383,OK,10/17/18 12:30,33533.29297,OK,10/17/18 12:30,386.431366,OK,10/17/18 12:30,40475460,OK,10/17/18 12:30,0.322631378,OK,10/17/18 12:30,177.4208221,OK,10/17/18 12:30,379.4066162,OK,
