OSU_RTS.MDBUS_E3.106E_1C Time [SNAP],OSU_RTS.MDBUS_E3.106E_1C Value [SNAP],OSU_RTS.MDBUS_E3.106E_1C Status [SNAP],OSU_RTS.MDBUS_RT.106S_C Time [SNAP],OSU_RTS.MDBUS_RT.106S_C Value [SNAP],OSU_RTS.MDBUS_RT.106S_C Status [SNAP],OSU_RTS.MDBUS_RT.106S_DP Time [SNAP],OSU_RTS.MDBUS_RT.106S_DP Value [SNAP],OSU_RTS.MDBUS_RT.106S_DP Status [SNAP],OSU_RTS.MDBUS_RT.106S_HF Time [SNAP],OSU_RTS.MDBUS_RT.106S_HF Value [SNAP],OSU_RTS.MDBUS_RT.106S_HF Status [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.106S_I Time [SNAP],OSU_RTS.MDBUS_RT.106S_I Value [SNAP],OSU_RTS.MDBUS_RT.106S_I Status [SNAP],OSU_RTS.MDBUS_RT.106S_P Time [SNAP],OSU_RTS.MDBUS_RT.106S_P Value [SNAP],OSU_RTS.MDBUS_RT.106S_P Status [SNAP],OSU_RTS.MDBUS_RT.106S_T Time [SNAP],OSU_RTS.MDBUS_RT.106S_T Value [SNAP],OSU_RTS.MDBUS_RT.106S_T Status [SNAP],Comments
10/20/18 15:00,3319801,OK,10/20/18 15:00,54461.03516,OK,10/20/18 15:00,45.22857285,OK,10/20/18 15:00,1530.092896,OK,10/20/18 15:00,65846044,OK,10/20/18 15:00,1.277196289,OK,10/20/18 15:00,181.1497955,OK,10/20/18 15:00,375.5536804,OK,
10/20/18 15:15,3319833,OK,10/20/18 15:15,54461.34375,OK,10/20/18 15:15,49.50692368,OK,10/20/18 15:15,1696.282715,OK,10/20/18 15:15,65846416,OK,10/20/18 15:15,1.415901367,OK,10/20/18 15:15,181.3498993,OK,10/20/18 15:15,375.6312256,OK,
10/20/18 15:30,3319865,OK,10/20/18 15:30,54461.64453,OK,10/20/18 15:30,42.28089523,OK,10/20/18 15:30,1416.684204,OK,10/20/18 15:30,65846772,OK,10/20/18 15:30,1.182559448,OK,10/20/18 15:30,180.751709,OK,10/20/18 15:30,375.2859802,OK,
10/20/18 15:45,3319898,OK,10/20/18 15:45,54461.93359,OK,10/20/18 15:45,48.0055275,OK,10/20/18 15:45,1631.278809,OK,10/20/18 15:45,65847120,OK,10/20/18 15:45,1.361763916,OK,10/20/18 15:45,179.8174438,OK,10/20/18 15:45,375.1734924,OK,
10/20/18 16:00,3319929,OK,10/20/18 16:00,54462.25,OK,10/20/18 16:00,47.9651947,OK,10/20/18 16:00,1638.337158,OK,10/20/18 16:00,65847500,OK,10/20/18 16:00,1.367491455,OK,10/20/18 16:00,181.8787842,OK,10/20/18 16:00,375.7670288,OK,
10/20/18 16:15,3319960,OK,10/20/18 16:15,54462.55078,OK,10/20/18 16:15,39.10210037,OK,10/20/18 16:15,1303.584839,OK,10/20/18 16:15,65847864,OK,10/20/18 16:15,1.088009521,OK,10/20/18 16:15,182.9765472,OK,10/20/18 16:15,376.0326843,OK,
10/20/18 16:30,3319990,OK,10/20/18 16:30,54462.86328,OK,10/20/18 16:30,45.33966827,OK,10/20/18 16:30,1536.925903,OK,10/20/18 16:30,65848236,OK,10/20/18 16:30,1.282849976,OK,10/20/18 16:30,181.8168182,OK,10/20/18 16:30,375.8175049,OK,
10/20/18 16:45,3320020,OK,10/20/18 16:45,54463.17188,OK,10/20/18 16:45,45.92177582,OK,10/20/18 16:45,1554.798462,OK,10/20/18 16:45,65848604,OK,10/20/18 16:45,1.297848389,OK,10/20/18 16:45,180.7527008,OK,10/20/18 16:45,374.7501221,OK,
10/20/18 17:00,3320050,OK,10/20/18 17:00,54463.48828,OK,10/20/18 17:00,45.16035843,OK,10/20/18 17:00,1524.087036,OK,10/20/18 17:00,65848984,OK,10/20/18 17:00,1.272248535,OK,10/20/18 17:00,180.2696075,OK,10/20/18 17:00,375.0143738,OK,
10/20/18 17:15,3320079,OK,10/20/18 17:15,54463.83203,OK,10/20/18 17:15,51.32447052,OK,10/20/18 17:15,1762.287598,OK,10/20/18 17:15,65849392,OK,10/20/18 17:15,1.471087524,OK,10/20/18 17:15,180.2872162,OK,10/20/18 17:15,374.6231384,OK,
10/20/18 17:30,3320108,OK,10/20/18 17:30,54464.1875,OK,10/20/18 17:30,48.83837891,OK,10/20/18 17:30,1672.496582,OK,10/20/18 17:30,65849824,OK,10/20/18 17:30,1.396002197,OK,10/20/18 17:30,181.8968658,OK,10/20/18 17:30,375.5238953,OK,
10/20/18 17:45,3320136,OK,10/20/18 17:45,54464.51953,OK,10/20/18 17:45,46.73795319,OK,10/20/18 17:45,1587.585083,OK,10/20/18 17:45,65850220,OK,10/20/18 17:45,1.325188354,OK,10/20/18 17:45,181.1201019,OK,10/20/18 17:45,375.0332947,OK,
10/20/18 18:00,3320166,OK,10/20/18 18:00,54464.875,OK,10/20/18 18:00,54.50641632,OK,10/20/18 18:00,1878.916992,OK,10/20/18 18:00,65850648,OK,10/20/18 18:00,1.568582886,OK,10/20/18 18:00,178.7845001,OK,10/20/18 18:00,374.1652222,OK,
10/20/18 18:15,3320197,OK,10/20/18 18:15,54465.23438,OK,10/20/18 18:15,49.30738068,OK,10/20/18 18:15,1680.937866,OK,10/20/18 18:15,65851076,OK,10/20/18 18:15,1.403235352,OK,10/20/18 18:15,179.6121368,OK,10/20/18 18:15,374.7127075,OK,
10/20/18 18:30,3320225,OK,10/20/18 18:30,54465.63672,OK,10/20/18 18:30,58.69335175,OK,10/20/18 18:30,2021.549561,OK,10/20/18 18:30,65851556,OK,10/20/18 18:30,1.685904053,OK,10/20/18 18:30,175.0172272,OK,10/20/18 18:30,379.3064575,OK,
10/20/18 18:45,3320251,OK,10/20/18 18:45,54466.07031,OK,10/20/18 18:45,55.64675903,OK,10/20/18 18:45,1916.557617,OK,10/20/18 18:45,65852080,OK,10/20/18 18:45,1.592779175,OK,10/20/18 18:45,178.0150299,OK,10/20/18 18:45,386.8644714,OK,
10/20/18 19:00,3320276,OK,10/20/18 19:00,54466.48047,OK,10/20/18 19:00,59.51411438,OK,10/20/18 19:00,2054.842773,OK,10/20/18 19:00,65852572,OK,10/20/18 19:00,1.703326904,OK,10/20/18 19:00,176.2869415,OK,10/20/18 19:00,391.299469,OK,
10/20/18 19:15,3320301,OK,10/20/18 19:15,54466.91406,OK,10/20/18 19:15,60.22598267,OK,10/20/18 19:15,2099.000977,OK,10/20/18 19:15,65853096,OK,10/20/18 19:15,1.735597534,OK,10/20/18 19:15,179.8075714,OK,10/20/18 19:15,397.1756897,OK,
10/20/18 19:30,3320327,OK,10/20/18 19:30,54467.37891,OK,10/20/18 19:30,65.30434418,OK,10/20/18 19:30,2271.834473,OK,10/20/18 19:30,65853656,OK,10/20/18 19:30,1.872233398,OK,10/20/18 19:30,176.2262878,OK,10/20/18 19:30,402.6791992,OK,
10/20/18 19:45,3320353,OK,10/20/18 19:45,54467.875,OK,10/20/18 19:45,65.44433594,OK,10/20/18 19:45,2291.338623,OK,10/20/18 19:45,65854264,OK,10/20/18 19:45,1.884892578,OK,10/20/18 19:45,178.9288788,OK,10/20/18 19:45,407.1599121,OK,
10/20/18 20:00,3320379,OK,10/20/18 20:00,54468.34375,OK,10/20/18 20:00,63.96237183,OK,10/20/18 20:00,2208.987793,OK,10/20/18 20:00,65854832,OK,10/20/18 20:00,1.815875244,OK,10/20/18 20:00,174.6111298,OK,10/20/18 20:00,407.2758789,OK,
10/20/18 20:15,3320404,OK,10/20/18 20:15,54468.83203,OK,10/20/18 20:15,64.45853424,OK,10/20/18 20:15,2239.24707,OK,10/20/18 20:15,65855424,OK,10/20/18 20:15,1.841062256,OK,10/20/18 20:15,176.5177612,OK,10/20/18 20:15,407.5019531,OK,
10/20/18 20:30,3320429,OK,10/20/18 20:30,54469.27344,OK,10/20/18 20:30,60.31864929,OK,10/20/18 20:30,2105.060059,OK,10/20/18 20:30,65855964,OK,10/20/18 20:30,1.733316162,OK,10/20/18 20:30,180.8679047,OK,10/20/18 20:30,405.8237305,OK,
10/20/18 20:45,3320454,OK,10/20/18 20:45,54469.75391,OK,10/20/18 20:45,67.30381775,OK,10/20/18 20:45,2332.513184,OK,10/20/18 20:45,65856548,OK,10/20/18 20:45,1.91698291,OK,10/20/18 20:45,174.2677307,OK,10/20/18 20:45,407.6368408,OK,
10/20/18 21:00,3320479,OK,10/20/18 21:00,54470.24219,OK,10/20/18 21:00,67.89790344,OK,10/20/18 21:00,2375.283936,OK,10/20/18 21:00,65857136,OK,10/20/18 21:00,1.950502197,OK,10/20/18 21:00,177.6315308,OK,10/20/18 21:00,410.3311157,OK,
10/20/18 21:15,3320505,OK,10/20/18 21:15,54470.70703,OK,10/20/18 21:15,64.43985748,OK,10/20/18 21:15,2242.203613,OK,10/20/18 21:15,65857708,OK,10/20/18 21:15,1.841861328,OK,10/20/18 21:15,177.2878571,OK,10/20/18 21:15,409.526123,OK,
10/20/18 21:30,3320530,OK,10/20/18 21:30,54471.20313,OK,10/20/18 21:30,65.53366089,OK,10/20/18 21:30,2259.408447,OK,10/20/18 21:30,65858308,OK,10/20/18 21:30,1.855436523,OK,10/20/18 21:30,173.2763824,OK,10/20/18 21:30,408.9545898,OK,
10/20/18 21:45,3320556,OK,10/20/18 21:45,54471.69141,OK,10/20/18 21:45,67.14658356,OK,10/20/18 21:45,2323.274414,OK,10/20/18 21:45,65858904,OK,10/20/18 21:45,1.90843396,OK,10/20/18 21:45,173.7046661,OK,10/20/18 21:45,408.4916077,OK,
10/20/18 22:00,3320581,OK,10/20/18 22:00,54472.17578,OK,10/20/18 22:00,67.07929993,OK,10/20/18 22:00,2334.943848,OK,10/20/18 22:00,65859492,OK,10/20/18 22:00,1.917425415,OK,10/20/18 22:00,175.9983521,OK,10/20/18 22:00,409.7905273,OK,
10/20/18 22:15,3320606,OK,10/20/18 22:15,54472.67188,OK,10/20/18 22:15,66.15755463,OK,10/20/18 22:15,2314.68335,OK,10/20/18 22:15,65860100,OK,10/20/18 22:15,1.897956787,OK,10/20/18 22:15,178.6483154,OK,10/20/18 22:15,413.5927429,OK,
10/20/18 22:30,3320632,OK,10/20/18 22:30,54473.17188,OK,10/20/18 22:30,69.48022461,OK,10/20/18 22:30,2412.627686,OK,10/20/18 22:30,65860708,OK,10/20/18 22:30,1.974591187,OK,10/20/18 22:30,174.7363434,OK,10/20/18 22:30,416.2355042,OK,
10/20/18 22:45,3320657,OK,10/20/18 22:45,54473.66016,OK,10/20/18 22:45,67.36679077,OK,10/20/18 22:45,2343.343262,OK,10/20/18 22:45,65861304,OK,10/20/18 22:45,1.918868652,OK,10/20/18 22:45,176.0401459,OK,10/20/18 22:45,415.5652771,OK,
10/20/18 23:00,3320682,OK,10/20/18 23:00,54474.16797,OK,10/20/18 23:00,69.33786011,OK,10/20/18 23:00,2366.257568,OK,10/20/18 23:00,65861928,OK,10/20/18 23:00,1.936725098,OK,10/20/18 23:00,168.4630585,OK,10/20/18 23:00,414.3833618,OK,
10/20/18 23:15,3320707,OK,10/20/18 23:15,54474.67578,OK,10/20/18 23:15,72.14000702,OK,10/20/18 23:15,2479.57251,OK,10/20/18 23:15,65862548,OK,10/20/18 23:15,2.030971191,OK,10/20/18 23:15,170.3436279,OK,10/20/18 23:15,413.4004822,OK,
10/20/18 23:30,3320731,OK,10/20/18 23:30,54475.16797,OK,10/20/18 23:30,66.68994141,OK,10/20/18 23:30,2292.263672,OK,10/20/18 23:30,65863144,OK,10/20/18 23:30,1.879380981,OK,10/20/18 23:30,171.7553711,OK,10/20/18 23:30,411.809021,OK,
10/20/18 23:45,3320756,OK,10/20/18 23:45,54475.66406,OK,10/20/18 23:45,65.96008301,OK,10/20/18 23:45,2254.275391,OK,10/20/18 23:45,65863752,OK,10/20/18 23:45,1.848272461,OK,10/20/18 23:45,170.1005096,OK,10/20/18 23:45,411.2940369,OK,
10/21/18 0:00,3320781,OK,10/21/18 0:00,54476.14844,OK,10/21/18 0:00,64.10321808,OK,10/21/18 0:00,2185.61499,OK,10/21/18 0:00,65864344,OK,10/21/18 0:00,1.792933105,OK,10/21/18 0:00,170.1735687,OK,10/21/18 0:00,410.2246704,OK,
10/21/18 0:15,3320805,OK,10/21/18 0:15,54476.60156,OK,10/21/18 0:15,71.28933716,OK,10/21/18 0:15,2501.700928,OK,10/21/18 0:15,65864896,OK,10/21/18 0:15,2.054727051,OK,10/21/18 0:15,169.5830688,OK,10/21/18 0:15,407.5597229,OK,
10/21/18 0:30,3320830,OK,10/21/18 0:30,54477.07813,OK,10/21/18 0:30,65.03323364,OK,10/21/18 0:30,2250.687012,OK,10/21/18 0:30,65865476,OK,10/21/18 0:30,1.848674194,OK,10/21/18 0:30,168.0543976,OK,10/21/18 0:30,406.975647,OK,
10/21/18 0:45,3320854,OK,10/21/18 0:45,54477.54688,OK,10/21/18 0:45,63.55230713,OK,10/21/18 0:45,2173.323486,OK,10/21/18 0:45,65866044,OK,10/21/18 0:45,1.78656543,OK,10/21/18 0:45,171.3148651,OK,10/21/18 0:45,406.305603,OK,
10/21/18 1:00,3320879,OK,10/21/18 1:00,54477.98828,OK,10/21/18 1:00,69.9812851,OK,10/21/18 1:00,2400.49292,OK,10/21/18 1:00,65866584,OK,10/21/18 1:00,1.97499585,OK,10/21/18 1:00,169.5141602,OK,10/21/18 1:00,404.0309143,OK,
10/21/18 1:15,3320903,OK,10/21/18 1:15,54478.47656,OK,10/21/18 1:15,69.91639709,OK,10/21/18 1:15,2389.03418,OK,10/21/18 1:15,65867176,OK,10/21/18 1:15,1.964544312,OK,10/21/18 1:15,168.1898041,OK,10/21/18 1:15,404.7022095,OK,
10/21/18 1:30,3320927,OK,10/21/18 1:30,54478.96484,OK,10/21/18 1:30,66.21566772,OK,10/21/18 1:30,2264.618408,OK,10/21/18 1:30,65867768,OK,10/21/18 1:30,1.862447388,OK,10/21/18 1:30,169.8152008,OK,10/21/18 1:30,404.9511414,OK,
10/21/18 1:45,3320951,OK,10/21/18 1:45,54479.44531,OK,10/21/18 1:45,73.07374573,OK,10/21/18 1:45,2506.785645,OK,10/21/18 1:45,65868352,OK,10/21/18 1:45,2.061759277,OK,10/21/18 1:45,168.8845978,OK,10/21/18 1:45,404.5257568,OK,
10/21/18 2:00,3320975,OK,10/21/18 2:00,54479.92969,OK,10/21/18 2:00,73.01817322,OK,10/21/18 2:00,2495.820068,OK,10/21/18 2:00,65868940,OK,10/21/18 2:00,2.052056396,OK,10/21/18 2:00,167.6021576,OK,10/21/18 2:00,404.8268433,OK,
10/21/18 2:15,3320999,OK,10/21/18 2:15,54480.40234,OK,10/21/18 2:15,64.52531433,OK,10/21/18 2:15,2190.772949,OK,10/21/18 2:15,65869520,OK,10/21/18 2:15,1.801626465,OK,10/21/18 2:15,168.0413055,OK,10/21/18 2:15,404.5271301,OK,
10/21/18 2:30,3321023,OK,10/21/18 2:30,54480.87109,OK,10/21/18 2:30,68.06031799,OK,10/21/18 2:30,2334.337646,OK,10/21/18 2:30,65870088,OK,10/21/18 2:30,1.920780273,OK,10/21/18 2:30,169.9612579,OK,10/21/18 2:30,403.9367676,OK,
10/21/18 2:45,3321047,OK,10/21/18 2:45,54481.35547,OK,10/21/18 2:45,71.64629364,OK,10/21/18 2:45,2481.894531,OK,10/21/18 2:45,65870680,OK,10/21/18 2:45,2.041307861,OK,10/21/18 2:45,168.9841614,OK,10/21/18 2:45,404.53125,OK,
10/21/18 3:00,3321071,OK,10/21/18 3:00,54481.83203,OK,10/21/18 3:00,64.11776733,OK,10/21/18 3:00,2179.932861,OK,10/21/18 3:00,65871256,OK,10/21/18 3:00,1.79281311,OK,10/21/18 3:00,168.7856598,OK,10/21/18 3:00,404.6325073,OK,
10/21/18 3:15,3321094,OK,10/21/18 3:15,54482.30859,OK,10/21/18 3:15,68.631073,OK,10/21/18 3:15,2339.069824,OK,10/21/18 3:15,65871836,OK,10/21/18 3:15,1.923464844,OK,10/21/18 3:15,167.5368195,OK,10/21/18 3:15,404.5014954,OK,
10/21/18 3:30,3321118,OK,10/21/18 3:30,54482.77734,OK,10/21/18 3:30,68.37708282,OK,10/21/18 3:30,2339.594238,OK,10/21/18 3:30,65872408,OK,10/21/18 3:30,1.924653809,OK,10/21/18 3:30,169.0045624,OK,10/21/18 3:30,404.1315002,OK,
10/21/18 3:45,3321141,OK,10/21/18 3:45,54483.23438,OK,10/21/18 3:45,62.57502747,OK,10/21/18 3:45,2124.157959,OK,10/21/18 3:45,65872960,OK,10/21/18 3:45,1.748464844,OK,10/21/18 3:45,169.0393829,OK,10/21/18 3:45,402.928833,OK,
10/21/18 4:00,3321164,OK,10/21/18 4:00,54483.69922,OK,10/21/18 4:00,66.48462677,OK,10/21/18 4:00,2268.826904,OK,10/21/18 4:00,65873528,OK,10/21/18 4:00,1.867508423,OK,10/21/18 4:00,168.68013,OK,10/21/18 4:00,402.862915,OK,
10/21/18 4:15,3321188,OK,10/21/18 4:15,54484.16016,OK,10/21/18 4:15,67.215271,OK,10/21/18 4:15,2290.356934,OK,10/21/18 4:15,65874088,OK,10/21/18 4:15,1.885156006,OK,10/21/18 4:15,167.7926483,OK,10/21/18 4:15,402.6778564,OK,
10/21/18 4:30,3321212,OK,10/21/18 4:30,54484.61719,OK,10/21/18 4:30,65.2183609,OK,10/21/18 4:30,2254.573486,OK,10/21/18 4:30,65874640,OK,10/21/18 4:30,1.855752563,OK,10/21/18 4:30,167.6062469,OK,10/21/18 4:30,402.5589294,OK,
10/21/18 4:45,3321236,OK,10/21/18 4:45,54485.11719,OK,10/21/18 4:45,70.34083557,OK,10/21/18 4:45,2399.969238,OK,10/21/18 4:45,65875248,OK,10/21/18 4:45,1.97292395,OK,10/21/18 4:45,167.5679779,OK,10/21/18 4:45,405.1533813,OK,
10/21/18 5:00,3321260,OK,10/21/18 5:00,54485.60938,OK,10/21/18 5:00,69.5464325,OK,10/21/18 5:00,2375.771484,OK,10/21/18 5:00,65875848,OK,10/21/18 5:00,1.951656982,OK,10/21/18 5:00,168.3232117,OK,10/21/18 5:00,406.818634,OK,
10/21/18 5:15,3321284,OK,10/21/18 5:15,54486.08203,OK,10/21/18 5:15,66.27154541,OK,10/21/18 5:15,2272.743652,OK,10/21/18 5:15,65876424,OK,10/21/18 5:15,1.867998779,OK,10/21/18 5:15,170.9204254,OK,10/21/18 5:15,406.5115662,OK,
10/21/18 5:30,3321308,OK,10/21/18 5:30,54486.57422,OK,10/21/18 5:30,72.36019897,OK,10/21/18 5:30,2500.608398,OK,10/21/18 5:30,65877020,OK,10/21/18 5:30,2.05478418,OK,10/21/18 5:30,171.8448334,OK,10/21/18 5:30,407.27771,OK,
10/21/18 5:45,3321332,OK,10/21/18 5:45,54487.05859,OK,10/21/18 5:45,68.34172058,OK,10/21/18 5:45,2359.559326,OK,10/21/18 5:45,65877612,OK,10/21/18 5:45,1.938556885,OK,10/21/18 5:45,172.4987335,OK,10/21/18 5:45,407.8091431,OK,
10/21/18 6:00,3321356,OK,10/21/18 6:00,54487.52344,OK,10/21/18 6:00,63.57413101,OK,10/21/18 6:00,2189.79248,OK,10/21/18 6:00,65878176,OK,10/21/18 6:00,1.800212891,OK,10/21/18 6:00,173.8894501,OK,10/21/18 6:00,406.9342346,OK,
10/21/18 6:15,3321380,OK,10/21/18 6:15,54488.02344,OK,10/21/18 6:15,66.88833618,OK,10/21/18 6:15,2293.47168,OK,10/21/18 6:15,65878784,OK,10/21/18 6:15,1.883407959,OK,10/21/18 6:15,170.6188202,OK,10/21/18 6:15,408.1864624,OK,
10/21/18 6:30,3321405,OK,10/21/18 6:30,54488.51172,OK,10/21/18 6:30,64.36952209,OK,10/21/18 6:30,2215.328369,OK,10/21/18 6:30,65879380,OK,10/21/18 6:30,1.819453491,OK,10/21/18 6:30,173.2500763,OK,10/21/18 6:30,408.70578,OK,
10/21/18 6:45,3321430,OK,10/21/18 6:45,54488.95703,OK,10/21/18 6:45,73.15086365,OK,10/21/18 6:45,2524.232178,OK,10/21/18 6:45,65879920,OK,10/21/18 6:45,2.074593506,OK,10/21/18 6:45,171.1174774,OK,10/21/18 6:45,406.6741943,OK,
10/21/18 7:00,3321455,OK,10/21/18 7:00,54489.44922,OK,10/21/18 7:00,66.30108643,OK,10/21/18 7:00,2289.144287,OK,10/21/18 7:00,65880520,OK,10/21/18 7:00,1.880843506,OK,10/21/18 7:00,173.2670746,OK,10/21/18 7:00,407.8834839,OK,
10/21/18 7:15,3321479,OK,10/21/18 7:15,54489.92578,OK,10/21/18 7:15,68.1816864,OK,10/21/18 7:15,2352.736816,OK,10/21/18 7:15,65881100,OK,10/21/18 7:15,1.932481567,OK,10/21/18 7:15,172.3718109,OK,10/21/18 7:15,408.2677002,OK,
10/21/18 7:30,3321503,OK,10/21/18 7:30,54490.38281,OK,10/21/18 7:30,65.64302063,OK,10/21/18 7:30,2241.583984,OK,10/21/18 7:30,65881656,OK,10/21/18 7:30,1.841425049,OK,10/21/18 7:30,169.6588593,OK,10/21/18 7:30,407.2092896,OK,
10/21/18 7:45,3321528,OK,10/21/18 7:45,54490.875,OK,10/21/18 7:45,66.56585693,OK,10/21/18 7:45,2281.751465,OK,10/21/18 7:45,65882256,OK,10/21/18 7:45,1.873811768,OK,10/21/18 7:45,170.6051941,OK,10/21/18 7:45,408.1509399,OK,
10/21/18 8:00,3321552,OK,10/21/18 8:00,54491.35547,OK,10/21/18 8:00,64.82450867,OK,10/21/18 8:00,2217.325928,OK,10/21/18 8:00,65882844,OK,10/21/18 8:00,1.820614868,OK,10/21/18 8:00,170.799408,OK,10/21/18 8:00,408.5320435,OK,
10/21/18 8:15,3321576,OK,10/21/18 8:15,54491.82422,OK,10/21/18 8:15,74.08476257,OK,10/21/18 8:15,2567.989502,OK,10/21/18 8:15,65883416,OK,10/21/18 8:15,2.109946289,OK,10/21/18 8:15,172.8068085,OK,10/21/18 8:15,407.7533569,OK,
10/21/18 8:30,3321600,OK,10/21/18 8:30,54492.30859,OK,10/21/18 8:30,66.83766174,OK,10/21/18 8:30,2292.378662,OK,10/21/18 8:30,65884000,OK,10/21/18 8:30,1.882356689,OK,10/21/18 8:30,170.6520538,OK,10/21/18 8:30,408.3621826,OK,
10/21/18 8:45,3321625,OK,10/21/18 8:45,54492.76953,OK,10/21/18 8:45,62.94248962,OK,10/21/18 8:45,2152.795166,OK,10/21/18 8:45,65884564,OK,10/21/18 8:45,1.768668091,OK,10/21/18 8:45,171.8149567,OK,10/21/18 8:45,407.6292725,OK,
10/21/18 9:00,3321649,OK,10/21/18 9:00,54493.22656,OK,10/21/18 9:00,70.73869324,OK,10/21/18 9:00,2431.715332,OK,10/21/18 9:00,65885120,OK,10/21/18 9:00,1.998780884,OK,10/21/18 9:00,171.8553009,OK,10/21/18 9:00,406.6834106,OK,
10/21/18 9:15,3321674,OK,10/21/18 9:15,54493.69141,OK,10/21/18 9:15,63.56795883,OK,10/21/18 9:15,2183.291504,OK,10/21/18 9:15,65885688,OK,10/21/18 9:15,1.794607056,OK,10/21/18 9:15,172.8820038,OK,10/21/18 9:15,406.9365234,OK,
10/21/18 9:30,3321699,OK,10/21/18 9:30,54494.13281,OK,10/21/18 9:30,62.13986969,OK,10/21/18 9:30,2086.72583,OK,10/21/18 9:30,65886224,OK,10/21/18 9:30,1.716053345,OK,10/21/18 9:30,171.9516449,OK,10/21/18 9:30,405.6793823,OK,
10/21/18 9:45,3321724,OK,10/21/18 9:45,54494.61328,OK,10/21/18 9:45,63.95510101,OK,10/21/18 9:45,2191.308594,OK,10/21/18 9:45,65886804,OK,10/21/18 9:45,1.801404175,OK,10/21/18 9:45,171.7685089,OK,10/21/18 9:45,406.3768921,OK,
10/21/18 10:00,3321752,OK,10/21/18 10:00,54495.08203,OK,10/21/18 10:00,60.33956146,OK,10/21/18 10:00,2063.971191,OK,10/21/18 10:00,65887376,OK,10/21/18 10:00,1.69698584,OK,10/21/18 10:00,173.4053955,OK,10/21/18 10:00,406.5422363,OK,
10/21/18 10:15,3321779,OK,10/21/18 10:15,54495.52734,OK,10/21/18 10:15,62.65501785,OK,10/21/18 10:15,2142.485596,OK,10/21/18 10:15,65887916,OK,10/21/18 10:15,1.761962891,OK,10/21/18 10:15,171.7789459,OK,10/21/18 10:15,405.5777588,OK,
10/21/18 10:30,3321805,OK,10/21/18 10:30,54495.96875,OK,10/21/18 10:30,63.98730087,OK,10/21/18 10:30,2235.385498,OK,10/21/18 10:30,65888456,OK,10/21/18 10:30,1.838690552,OK,10/21/18 10:30,171.4603424,OK,10/21/18 10:30,405.1318359,OK,
10/21/18 10:45,3321831,OK,10/21/18 10:45,54496.39063,OK,10/21/18 10:45,59.83448792,OK,10/21/18 10:45,2040.649048,OK,10/21/18 10:45,65888968,OK,10/21/18 10:45,1.679931641,OK,10/21/18 10:45,172.5131226,OK,10/21/18 10:45,403.7122192,OK,
10/21/18 11:00,3321858,OK,10/21/18 11:00,54496.83984,OK,10/21/18 11:00,67.37319946,OK,10/21/18 11:00,2327.320801,OK,10/21/18 11:00,65889512,OK,10/21/18 11:00,1.915260498,OK,10/21/18 11:00,172.8092346,OK,10/21/18 11:00,404.5093994,OK,
10/21/18 11:15,3321885,OK,10/21/18 11:15,54497.27344,OK,10/21/18 11:15,58.34991455,OK,10/21/18 11:15,1988.320068,OK,10/21/18 11:15,65890040,OK,10/21/18 11:15,1.636368896,OK,10/21/18 11:15,173.2733765,OK,10/21/18 11:15,404.5374756,OK,
10/21/18 11:30,3321911,OK,10/21/18 11:30,54497.69531,OK,10/21/18 11:30,57.34165192,OK,10/21/18 11:30,1946.284912,OK,10/21/18 11:30,65890552,OK,10/21/18 11:30,1.602575439,OK,10/21/18 11:30,172.5251923,OK,10/21/18 11:30,403.3000183,OK,
10/21/18 11:45,3321938,OK,10/21/18 11:45,54498.11719,OK,10/21/18 11:45,56.32681656,OK,10/21/18 11:45,1909.947876,OK,10/21/18 11:45,65891064,OK,10/21/18 11:45,1.573634399,OK,10/21/18 11:45,172.8498993,OK,10/21/18 11:45,402.1330261,OK,
10/21/18 12:00,3321965,OK,10/21/18 12:00,54498.53906,OK,10/21/18 12:00,55.46475983,OK,10/21/18 12:00,1881.780518,OK,10/21/18 12:00,65891576,OK,10/21/18 12:00,1.551455078,OK,10/21/18 12:00,173.6344452,OK,10/21/18 12:00,401.0239868,OK,
10/21/18 12:15,3321991,OK,10/21/18 12:15,54498.94141,OK,10/21/18 12:15,63.39762878,OK,10/21/18 12:15,2181.993408,OK,10/21/18 12:15,65892064,OK,10/21/18 12:15,1.800390137,OK,10/21/18 12:15,173.2284088,OK,10/21/18 12:15,399.3348999,OK,
10/21/18 12:30,3322017,OK,10/21/18 12:30,54499.35156,OK,10/21/18 12:30,54.53672409,OK,10/21/18 12:30,1843.783325,OK,10/21/18 12:30,65892560,OK,10/21/18 12:30,1.521962158,OK,10/21/18 12:30,172.9573822,OK,10/21/18 12:30,398.4552612,OK,
10/21/18 12:45,3322042,OK,10/21/18 12:45,54499.72656,OK,10/21/18 12:45,53.87307739,OK,10/21/18 12:45,1817.623779,OK,10/21/18 12:45,65893016,OK,10/21/18 12:45,1.502314941,OK,10/21/18 12:45,172.5998993,OK,10/21/18 12:45,395.8591919,OK,
10/21/18 13:00,3322069,OK,10/21/18 13:00,54500.14453,OK,10/21/18 13:00,55.23982239,OK,10/21/18 13:00,1869.980713,OK,10/21/18 13:00,65893520,OK,10/21/18 13:00,1.544897705,OK,10/21/18 13:00,172.7401276,OK,10/21/18 13:00,396.7593384,OK,
