OSU_RTS.MDBUS_C1.053_CDT Time [SNAP],OSU_RTS.MDBUS_C1.053_CDT Value [SNAP],OSU_RTS.MDBUS_C1.053_CDT Status [SNAP],OSU_RTS.MDBUS_C1.053_CHF Time [SNAP],OSU_RTS.MDBUS_C1.053_CHF Value [SNAP],OSU_RTS.MDBUS_C1.053_CHF Status [SNAP],OSU_RTS.MDBUS_C1.053_CHT Time [SNAP],OSU_RTS.MDBUS_C1.053_CHT Value [SNAP],OSU_RTS.MDBUS_C1.053_CHT Status [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CVF Time [SNAP],OSU_RTS.MDBUS_C1.053_CVF Value [SNAP],OSU_RTS.MDBUS_C1.053_CVF Status [SNAP],OSU_RTS.MDBUS_C1.053_HF Time [SNAP],OSU_RTS.MDBUS_C1.053_HF Value [SNAP],OSU_RTS.MDBUS_C1.053_HF Status [SNAP],OSU_RTS.MDBUS_C1.053_HGT Time [SNAP],OSU_RTS.MDBUS_C1.053_HGT Value [SNAP],OSU_RTS.MDBUS_C1.053_HGT Status [SNAP],OSU_RTS.MDBUS_E1.053E1 Time [SNAP],OSU_RTS.MDBUS_E1.053E1 Value [SNAP],OSU_RTS.MDBUS_E1.053E1 Status [SNAP],OSU_RTS.MDBUS_E1.053E1_L Time [SNAP],OSU_RTS.MDBUS_E1.053E1_L Value [SNAP],OSU_RTS.MDBUS_E1.053E1_L Status [SNAP],OSU_RTS.MDBUS_E1.053E2 Time [SNAP],OSU_RTS.MDBUS_E1.053E2 Value [SNAP],OSU_RTS.MDBUS_E1.053E2 Status [SNAP],OSU_RTS.MDBUS_E1.053E2C Time [SNAP],OSU_RTS.MDBUS_E1.053E2C Value [SNAP],OSU_RTS.MDBUS_E1.053E2C Status [SNAP],OSU_RTS.MDBUS_EC.053E1 Time [SNAP],OSU_RTS.MDBUS_EC.053E1 Value [SNAP],OSU_RTS.MDBUS_EC.053E1 Status [SNAP],OSU_RTS.MDBUS_EC.053E2 Time [SNAP],OSU_RTS.MDBUS_EC.053E2 Value [SNAP],OSU_RTS.MDBUS_EC.053E2 Status [SNAP],OSU_RTS.MDBUS_G1.053_GBV Time [SNAP],OSU_RTS.MDBUS_G1.053_GBV Value [SNAP],OSU_RTS.MDBUS_G1.053_GBV Status [SNAP],OSU_RTS.MDBUS_G1.053_GCV Time [SNAP],OSU_RTS.MDBUS_G1.053_GCV Value [SNAP],OSU_RTS.MDBUS_G1.053_GCV Status [SNAP],OSU_RTS.MDBUS_G1.053_GUV Time [SNAP],OSU_RTS.MDBUS_G1.053_GUV Value [SNAP],OSU_RTS.MDBUS_G1.053_GUV Status [SNAP],OSU_RTS.MDBUS_RT.053S_C Time [SNAP],OSU_RTS.MDBUS_RT.053S_C Value [SNAP],OSU_RTS.MDBUS_RT.053S_C Status [SNAP],OSU_RTS.MDBUS_RT.053S_HF Time [SNAP],OSU_RTS.MDBUS_RT.053S_HF Value [SNAP],OSU_RTS.MDBUS_RT.053S_HF Status [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.053S_I Time [SNAP],OSU_RTS.MDBUS_RT.053S_I Value [SNAP],OSU_RTS.MDBUS_RT.053S_I Status [SNAP],OSU_RTS.MDBUS_RT.053S_P Time [SNAP],OSU_RTS.MDBUS_RT.053S_P Value [SNAP],OSU_RTS.MDBUS_RT.053S_P Status [SNAP],OSU_RTS.MDBUS_RT.053S_T Time [SNAP],OSU_RTS.MDBUS_RT.053S_T Value [SNAP],OSU_RTS.MDBUS_RT.053S_T Status [SNAP],OSU_RTS.MDBUS_S1.053S_EC Time [SNAP],OSU_RTS.MDBUS_S1.053S_EC Value [SNAP],OSU_RTS.MDBUS_S1.053S_EC Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Status [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Time [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Value [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Status [SNAP],Comments
10/20/18 11:45,-6.008365631,OK,10/20/18 11:45,0,OK,10/20/18 11:45,289942.7188,OK,10/20/18 11:45,45.02653503,OK,10/20/18 11:45,51.03489685,OK,10/20/18 11:45,363.2297905,OK,10/20/18 11:45,0,OK,10/20/18 11:45,3479312.625,OK,10/20/18 11:45,325,UNRELIABLE,10/20/18 11:45,63,OK,,,,,,,10/20/18 11:45,2055000,OK,10/20/18 11:45,50194624,OK,10/20/18 11:45,5.900000095,OK,10/20/18 11:45,22,OK,10/20/18 11:45,22,OK,10/20/18 11:45,114942,OK,10/20/18 11:45,443.6879954,OK,10/20/18 11:45,122298288,OK,10/20/18 11:45,0.416999996,OK,10/20/18 11:45,180.274,OK,10/20/18 11:45,487.36,OK,10/20/18 11:45,0,OK,10/20/18 11:45,69,OK,10/20/18 11:45,69.2,OK,10/20/18 11:45,3.96,OK,
10/20/18 12:00,-2.365783215,OK,10/20/18 12:00,0,OK,10/20/18 12:00,289942.7188,OK,10/20/18 12:00,45.74195862,OK,10/20/18 12:00,48.10773849,OK,10/20/18 12:00,352.842864,OK,10/20/18 12:00,0,OK,10/20/18 12:00,3479312.625,OK,10/20/18 12:00,325,UNRELIABLE,10/20/18 12:00,62,OK,,,,,,,10/20/18 12:00,2055016,OK,10/20/18 12:00,50194696,OK,10/20/18 12:00,5.870000362,OK,10/20/18 12:00,22,OK,10/20/18 12:00,22,OK,10/20/18 12:00,114943,OK,10/20/18 12:00,517.1039698,OK,10/20/18 12:00,122299352,OK,10/20/18 12:00,0.485999972,OK,10/20/18 12:00,182.056,OK,10/20/18 12:00,487.31,OK,10/20/18 12:00,0,OK,10/20/18 12:00,69,OK,10/20/18 12:00,69.2,OK,10/20/18 12:00,4.88,OK,
10/20/18 12:15,1.164643645,OK,10/20/18 12:15,208.0286713,OK,10/20/18 12:15,289964.6563,OK,10/20/18 12:15,44.90202713,OK,10/20/18 12:15,43.73738098,OK,10/20/18 12:15,355.3338318,OK,10/20/18 12:15,2496.344055,OK,10/20/18 12:15,3479575.875,OK,10/20/18 12:15,325,UNRELIABLE,10/20/18 12:15,64,OK,,,,,,,10/20/18 12:15,2055032,OK,10/20/18 12:15,50194764,OK,10/20/18 12:15,5.860000134,OK,10/20/18 12:15,22,OK,10/20/18 12:15,22,OK,10/20/18 12:15,114943,OK,10/20/18 12:15,471.3519881,OK,10/20/18 12:15,122299352,OK,10/20/18 12:15,0.442999989,OK,10/20/18 12:15,179.907,OK,10/20/18 12:15,486.74,OK,10/20/18 12:15,0,OK,10/20/18 12:15,69.1,OK,10/20/18 12:15,69.2,OK,10/20/18 12:15,4.22,OK,
10/20/18 12:30,4.102238178,OK,10/20/18 12:30,749.8183594,OK,10/20/18 12:30,290108.6875,OK,10/20/18 12:30,45.84395218,OK,10/20/18 12:30,41.74171448,OK,10/20/18 12:30,363.8630388,OK,10/20/18 12:30,9001.851563,OK,10/20/18 12:30,3481304.25,OK,10/20/18 12:30,325,UNRELIABLE,10/20/18 12:30,63,OK,,,,,,,10/20/18 12:30,2055048,OK,10/20/18 12:30,50194832,OK,10/20/18 12:30,5.840000153,OK,10/20/18 12:30,22,OK,10/20/18 12:30,22,OK,10/20/18 12:30,114943,OK,10/20/18 12:30,621.3759909,OK,10/20/18 12:30,122299352,OK,10/20/18 12:30,0.583999991,OK,10/20/18 12:30,181.956,OK,10/20/18 12:30,486.67,OK,10/20/18 12:30,0,OK,10/20/18 12:30,69.1,OK,10/20/18 12:30,69.2,OK,10/20/18 12:30,5.55,OK,
10/20/18 12:45,4.798044205,OK,10/20/18 12:45,1083.408691,OK,10/20/18 12:45,290327.6875,OK,10/20/18 12:45,46.0114212,OK,10/20/18 12:45,41.21337509,OK,10/20/18 12:45,449.3236998,OK,10/20/18 12:45,13000.9043,OK,10/20/18 12:45,3483932.25,OK,10/20/18 12:45,325,UNRELIABLE,10/20/18 12:45,65,OK,,,,,,,10/20/18 12:45,2055064,OK,10/20/18 12:45,50194904,OK,10/20/18 12:45,5.890000343,OK,10/20/18 12:45,22,OK,10/20/18 12:45,22,OK,10/20/18 12:45,114943,OK,10/20/18 12:45,1294.887881,OK,10/20/18 12:45,122299352,OK,10/20/18 12:45,1.216999888,OK,10/20/18 12:45,181.316,OK,10/20/18 12:45,485.24,OK,10/20/18 12:45,0,OK,10/20/18 12:45,69.1,OK,10/20/18 12:45,69.2,OK,10/20/18 12:45,11.58,OK,
10/20/18 13:00,4.48917675,OK,10/20/18 13:00,985.7387695,OK,10/20/18 13:00,290560.3438,OK,10/20/18 13:00,45.91168976,OK,10/20/18 13:00,41.42251205,OK,10/20/18 13:00,436.4120158,OK,10/20/18 13:00,11814.87378,OK,10/20/18 13:00,3486724.125,OK,10/20/18 13:00,325,UNRELIABLE,10/20/18 13:00,61,OK,,,,,,,10/20/18 13:00,2055080,OK,10/20/18 13:00,50194972,OK,10/20/18 13:00,5.880000114,OK,10/20/18 13:00,22,OK,10/20/18 13:00,22,OK,10/20/18 13:00,114944,OK,10/20/18 13:00,732.0319614,OK,10/20/18 13:00,122300416,OK,10/20/18 13:00,0.697999954,OK,10/20/18 13:00,181.364,OK,10/20/18 13:00,483.51,OK,10/20/18 13:00,0,OK,10/20/18 13:00,69.1,OK,10/20/18 13:00,69.3,OK,10/20/18 13:00,6.53,OK,
10/20/18 13:15,3.868238449,OK,10/20/18 13:15,718.7453613,OK,10/20/18 13:15,290782.625,OK,10/20/18 13:15,45.21712494,OK,10/20/18 13:15,41.34888458,OK,10/20/18 13:15,369.6304393,OK,10/20/18 13:15,8624.944336,OK,10/20/18 13:15,3489391.5,OK,10/20/18 13:15,325,UNRELIABLE,10/20/18 13:15,59,OK,,,,,,,10/20/18 13:15,2055096,OK,10/20/18 13:15,50195040,OK,10/20/18 13:15,5.880000114,OK,10/20/18 13:15,22,OK,10/20/18 13:15,22,OK,10/20/18 13:15,114944,OK,10/20/18 13:15,546.8959985,OK,10/20/18 13:15,122300416,OK,10/20/18 13:15,0.51699996,OK,10/20/18 13:15,181.155,OK,10/20/18 13:15,483.06,OK,10/20/18 13:15,0,OK,10/20/18 13:15,69.1,OK,10/20/18 13:15,69.2,OK,10/20/18 13:15,4.89,OK,
10/20/18 13:30,3.769115686,OK,10/20/18 13:30,842.5910034,OK,10/20/18 13:30,290994.0938,OK,10/20/18 13:30,45.25117874,OK,10/20/18 13:30,41.48206329,OK,10/20/18 13:30,445.4673076,OK,10/20/18 13:30,10111.09204,OK,10/20/18 13:30,3491929.125,OK,10/20/18 13:30,325,UNRELIABLE,10/20/18 13:30,60,OK,,,,,,,10/20/18 13:30,2055112,OK,10/20/18 13:30,50195112,OK,10/20/18 13:30,5.870000362,OK,10/20/18 13:30,22,OK,10/20/18 13:30,22,OK,10/20/18 13:30,114944,OK,10/20/18 13:30,597.9679751,OK,10/20/18 13:30,122300416,OK,10/20/18 13:30,0.561999977,OK,10/20/18 13:30,180.946,OK,10/20/18 13:30,483.14,OK,10/20/18 13:30,0,OK,10/20/18 13:30,69.1,OK,10/20/18 13:30,69.2,OK,10/20/18 13:30,5.27,OK,
10/20/18 13:45,4.231336594,OK,10/20/18 13:45,945.572998,OK,10/20/18 13:45,291200,OK,10/20/18 13:45,45.7964859,OK,10/20/18 13:45,41.5651474,OK,10/20/18 13:45,443.2602973,OK,10/20/18 13:45,11346.87598,OK,10/20/18 13:45,3494400,OK,10/20/18 13:45,325,UNRELIABLE,10/20/18 13:45,62,OK,,,,,,,10/20/18 13:45,2055127,OK,10/20/18 13:45,50195180,OK,10/20/18 13:45,5.860000134,OK,10/20/18 13:45,22,OK,10/20/18 13:45,22,OK,10/20/18 13:45,114944,OK,10/20/18 13:45,1990.743928,OK,10/20/18 13:45,122300416,OK,10/20/18 13:45,1.870999932,OK,10/20/18 13:45,180.664,OK,10/20/18 13:45,484.73,OK,10/20/18 13:45,0,OK,10/20/18 13:45,69,OK,10/20/18 13:45,69.3,OK,10/20/18 13:45,16.97,OK,
10/20/18 14:00,4.129022598,OK,10/20/18 14:00,779.0408936,OK,10/20/18 14:00,291411.5938,OK,10/20/18 14:00,45.63172531,OK,10/20/18 14:00,41.50270462,OK,10/20/18 14:00,375.3754761,OK,10/20/18 14:00,9348.490723,OK,10/20/18 14:00,3496939.125,OK,10/20/18 14:00,325,UNRELIABLE,10/20/18 14:00,63,OK,,,,,,,10/20/18 14:00,2055143,OK,10/20/18 14:00,50195248,OK,10/20/18 14:00,5.880000114,OK,10/20/18 14:00,22,OK,10/20/18 14:00,22,OK,10/20/18 14:00,114945,OK,10/20/18 14:00,779.9119792,OK,10/20/18 14:00,122301480,OK,10/20/18 14:00,0.73299998,OK,10/20/18 14:00,182.66,OK,10/20/18 14:00,484.77,OK,10/20/18 14:00,0,OK,10/20/18 14:00,69.1,OK,10/20/18 14:00,69.4,OK,10/20/18 14:00,6.77,OK,
10/20/18 14:15,4.47642374,OK,10/20/18 14:15,998.6762085,OK,10/20/18 14:15,291631.4063,OK,10/20/18 14:15,45.86586761,OK,10/20/18 14:15,41.38944244,OK,10/20/18 14:15,443.9140539,OK,10/20/18 14:15,11984.1145,OK,10/20/18 14:15,3499576.875,OK,10/20/18 14:15,325,UNRELIABLE,10/20/18 14:15,63,OK,,,,,,,10/20/18 14:15,2055159,OK,10/20/18 14:15,50195320,OK,10/20/18 14:15,5.840000153,OK,10/20/18 14:15,22,OK,10/20/18 14:15,22,OK,10/20/18 14:15,114945,OK,10/20/18 14:15,957.5999746,OK,10/20/18 14:15,122301480,OK,10/20/18 14:15,0.899999976,OK,10/20/18 14:15,180.781,OK,10/20/18 14:15,482.55,OK,10/20/18 14:15,0,OK,10/20/18 14:15,69,OK,10/20/18 14:15,69.2,OK,10/20/18 14:15,9.18,OK,
10/20/18 14:30,4.031248569,OK,10/20/18 14:30,718.3236084,OK,10/20/18 14:30,291848.3438,OK,10/20/18 14:30,45.36301422,OK,10/20/18 14:30,41.33176422,OK,10/20/18 14:30,354.4760347,OK,10/20/18 14:30,8619.883301,OK,10/20/18 14:30,3502180.125,OK,10/20/18 14:30,325,UNRELIABLE,10/20/18 14:30,64,OK,,,,,,,10/20/18 14:30,2055175,OK,10/20/18 14:30,50195388,OK,10/20/18 14:30,5.890000343,OK,10/20/18 14:30,22,OK,10/20/18 14:30,22,OK,10/20/18 14:30,114945,OK,10/20/18 14:30,843.7519817,OK,10/20/18 14:30,122301480,OK,10/20/18 14:30,0.792999983,OK,10/20/18 14:30,181.183,OK,10/20/18 14:30,484.07,OK,10/20/18 14:30,0,OK,10/20/18 14:30,69.1,OK,10/20/18 14:30,69.3,OK,10/20/18 14:30,7.32,OK,
10/20/18 14:45,3.389122486,OK,10/20/18 14:45,795.4910278,OK,10/20/18 14:45,292069.5313,OK,10/20/18 14:45,44.79998779,OK,10/20/18 14:45,41.41086578,OK,10/20/18 14:45,466.9339804,OK,10/20/18 14:45,9545.892334,OK,10/20/18 14:45,3504834.375,OK,10/20/18 14:45,325,UNRELIABLE,10/20/18 14:45,64,OK,,,,,,,10/20/18 14:45,2055191,OK,10/20/18 14:45,50195460,OK,10/20/18 14:45,5.870000362,OK,10/20/18 14:45,22,OK,10/20/18 14:45,22,OK,10/20/18 14:45,114946,OK,10/20/18 14:45,2043.943877,OK,10/20/18 14:45,122302544,OK,10/20/18 14:45,1.920999885,OK,10/20/18 14:45,182.644,OK,10/20/18 14:45,482.35,OK,10/20/18 14:45,0,OK,10/20/18 14:45,69.1,OK,10/20/18 14:45,69.2,OK,10/20/18 14:45,17.17,OK,
10/20/18 15:00,4.172796726,OK,10/20/18 15:00,788.6412964,OK,10/20/18 15:00,292267.5625,OK,10/20/18 15:00,45.58300781,OK,10/20/18 15:00,41.41020966,OK,10/20/18 15:00,376.0031905,OK,10/20/18 15:00,9463.695557,OK,10/20/18 15:00,3507210.75,OK,10/20/18 15:00,325,UNRELIABLE,10/20/18 15:00,69,OK,,,,,,,10/20/18 15:00,2055207,OK,10/20/18 15:00,50195532,OK,10/20/18 15:00,5.890000343,OK,10/20/18 15:00,22,OK,10/20/18 15:00,22,OK,10/20/18 15:00,114946,OK,10/20/18 15:00,634.1439533,OK,10/20/18 15:00,122302544,OK,10/20/18 15:00,0.595999956,OK,10/20/18 15:00,181.272,OK,10/20/18 15:00,482.81,OK,10/20/18 15:00,0,OK,10/20/18 15:00,69.1,OK,10/20/18 15:00,69.3,OK,10/20/18 15:00,5.59,OK,
10/20/18 15:15,4.02174902,OK,10/20/18 15:15,982.973999,OK,10/20/18 15:15,292468.5,OK,10/20/18 15:15,45.40772247,OK,10/20/18 15:15,41.38597107,OK,10/20/18 15:15,486.2213453,OK,10/20/18 15:15,11795.68799,OK,10/20/18 15:15,3509622,OK,10/20/18 15:15,325,UNRELIABLE,10/20/18 15:15,63,OK,,,,,,,10/20/18 15:15,2055223,OK,10/20/18 15:15,50195604,OK,10/20/18 15:15,5.870000362,OK,10/20/18 15:15,22,OK,10/20/18 15:15,22,OK,10/20/18 15:15,114946,OK,10/20/18 15:15,787.3599467,OK,10/20/18 15:15,122302544,OK,10/20/18 15:15,0.73999995,OK,10/20/18 15:15,181.231,OK,10/20/18 15:15,482.47,OK,10/20/18 15:15,0,OK,10/20/18 15:15,69.2,OK,10/20/18 15:15,69.3,OK,10/20/18 15:15,7.02,OK,
10/20/18 15:30,3.848568678,OK,10/20/18 15:30,740.3803711,OK,10/20/18 15:30,292657.375,OK,10/20/18 15:30,45.17222977,OK,10/20/18 15:30,41.3236618,OK,10/20/18 15:30,382.5176762,OK,10/20/18 15:30,8884.564453,OK,10/20/18 15:30,3511888.5,OK,10/20/18 15:30,325,UNRELIABLE,10/20/18 15:30,62,OK,,,,,,,10/20/18 15:30,2055239,OK,10/20/18 15:30,50195676,OK,10/20/18 15:30,5.880000114,OK,10/20/18 15:30,22,OK,10/20/18 15:30,22,OK,10/20/18 15:30,114946,OK,10/20/18 15:30,3322.871901,OK,10/20/18 15:30,122302544,OK,10/20/18 15:30,3.122999907,OK,10/20/18 15:30,179.07,OK,10/20/18 15:30,482.37,OK,10/20/18 15:30,0,OK,10/20/18 15:30,68.7,OK,10/20/18 15:30,69.2,OK,10/20/18 15:30,29.98,OK,
10/20/18 15:45,4.168808937,OK,10/20/18 15:45,746.8016357,OK,10/20/18 15:45,292858.6875,OK,10/20/18 15:45,45.29367447,OK,10/20/18 15:45,41.12486267,OK,10/20/18 15:45,356.3687483,OK,10/20/18 15:45,8961.619629,OK,10/20/18 15:45,3514304.25,OK,10/20/18 15:45,325,UNRELIABLE,10/20/18 15:45,65,OK,,,,,,,10/20/18 15:45,2055255,OK,10/20/18 15:45,50195748,OK,10/20/18 15:45,5.880000114,OK,10/20/18 15:45,22,OK,10/20/18 15:45,22,OK,10/20/18 15:45,114947,OK,10/20/18 15:45,853.3279853,OK,10/20/18 15:45,122303608,OK,10/20/18 15:45,0.801999986,OK,10/20/18 15:45,179.545,OK,10/20/18 15:45,482.22,OK,10/20/18 15:45,0,OK,10/20/18 15:45,68.9,OK,10/20/18 15:45,69.2,OK,10/20/18 15:45,7.68,OK,
10/20/18 16:00,4.107369423,OK,10/20/18 16:00,936.4967041,OK,10/20/18 16:00,293067.1875,OK,10/20/18 16:00,45.17690277,OK,10/20/18 16:00,41.0695343,OK,10/20/18 16:00,453.5746312,OK,10/20/18 16:00,11237.96045,OK,10/20/18 16:00,3516806.25,OK,10/20/18 16:00,325,UNRELIABLE,10/20/18 16:00,64,OK,,,,,,,10/20/18 16:00,2055271,OK,10/20/18 16:00,50195816,OK,10/20/18 16:00,5.870000362,OK,10/20/18 16:00,22,OK,10/20/18 16:00,22,OK,10/20/18 16:00,114947,OK,10/20/18 16:00,657.5519691,OK,10/20/18 16:00,122303608,OK,10/20/18 16:00,0.617999971,OK,10/20/18 16:00,182.342,OK,10/20/18 16:00,484.64,OK,10/20/18 16:00,0,OK,10/20/18 16:00,69.1,OK,10/20/18 16:00,69.2,OK,10/20/18 16:00,5.84,OK,
10/20/18 16:15,4.474676132,OK,10/20/18 16:15,1065.179932,OK,10/20/18 16:15,293346.9688,OK,10/20/18 16:15,45.47035217,OK,10/20/18 16:15,40.99567413,OK,10/20/18 16:15,473.5562157,OK,10/20/18 16:15,12782.15918,OK,10/20/18 16:15,3520163.625,OK,10/20/18 16:15,325,UNRELIABLE,10/20/18 16:15,64,OK,,,,,,,10/20/18 16:15,2055287,OK,10/20/18 16:15,50195888,OK,10/20/18 16:15,5.880000114,OK,10/20/18 16:15,22,OK,10/20/18 16:15,22,OK,10/20/18 16:15,114947,OK,10/20/18 16:15,910.7839432,OK,10/20/18 16:15,122303608,OK,10/20/18 16:15,0.734999955,OK,10/20/18 16:15,181.907,OK,10/20/18 16:15,484.67,OK,10/20/18 16:15,0,OK,10/20/18 16:15,69,OK,10/20/18 16:15,69.3,OK,10/20/18 16:15,8.12,OK,
10/20/18 16:30,4.564130306,OK,10/20/18 16:30,900.2064209,OK,10/20/18 16:30,293571.75,OK,10/20/18 16:30,45.53572845,OK,10/20/18 16:30,40.97159576,OK,10/20/18 16:30,392.3838566,OK,10/20/18 16:30,10802.47705,OK,10/20/18 16:30,3522861,OK,10/20/18 16:30,325,UNRELIABLE,10/20/18 16:30,61,OK,,,,,,,10/20/18 16:30,2055303,OK,10/20/18 16:30,50195960,OK,10/20/18 16:30,5.850000381,OK,10/20/18 16:30,22,OK,10/20/18 16:30,22,OK,10/20/18 16:30,114948,OK,10/20/18 16:30,446.879986,OK,10/20/18 16:30,122304672,OK,10/20/18 16:30,0.419999987,OK,10/20/18 16:30,181.384,OK,10/20/18 16:30,484.15,OK,10/20/18 16:30,0,OK,10/20/18 16:30,69.1,OK,10/20/18 16:30,69.2,OK,10/20/18 16:30,3.96,OK,
10/20/18 16:45,4.735911369,OK,10/20/18 16:45,823.8162231,OK,10/20/18 16:45,293798.7813,OK,10/20/18 16:45,45.74094391,OK,10/20/18 16:45,41.00502777,OK,10/20/18 16:45,346.334368,OK,10/20/18 16:45,9892.56958,OK,10/20/18 16:45,3525585.375,OK,10/20/18 16:45,325,UNRELIABLE,10/20/18 16:45,64,OK,,,,,,,10/20/18 16:45,2055319,OK,10/20/18 16:45,50196032,OK,10/20/18 16:45,5.870000362,OK,10/20/18 16:45,22,OK,10/20/18 16:45,22,OK,10/20/18 16:45,114948,OK,10/20/18 16:45,933.1279726,OK,10/20/18 16:45,122304672,OK,10/20/18 16:45,0.876999974,OK,10/20/18 16:45,180.672,OK,10/20/18 16:45,487.24,OK,10/20/18 16:45,0,OK,10/20/18 16:45,69,OK,10/20/18 16:45,69.2,OK,10/20/18 16:45,8.09,OK,
10/20/18 17:00,2.904553413,OK,10/20/18 17:00,517.0849609,OK,10/20/18 17:00,293995.3125,OK,10/20/18 17:00,44.73092651,OK,10/20/18 17:00,41.82637405,OK,10/20/18 17:00,354.1514514,OK,10/20/18 17:00,6205.019531,OK,10/20/18 17:00,3527944.5,OK,10/20/18 17:00,325,UNRELIABLE,10/20/18 17:00,62,OK,,,,,,,10/20/18 17:00,2055335,OK,10/20/18 17:00,50196104,OK,10/20/18 17:00,5.840000153,OK,10/20/18 17:00,22,OK,10/20/18 17:00,22,OK,10/20/18 17:00,114948,OK,10/20/18 17:00,2034.367937,OK,10/20/18 17:00,122304672,OK,10/20/18 17:00,1.911999941,OK,10/20/18 17:00,180.443,OK,10/20/18 17:00,488.76,OK,10/20/18 17:00,0,OK,10/20/18 17:00,69,OK,10/20/18 17:00,69.2,OK,10/20/18 17:00,17.45,OK,
10/20/18 17:15,3.709834337,OK,10/20/18 17:15,641.7539673,OK,10/20/18 17:15,294166.5,OK,10/20/18 17:15,45.08565903,OK,10/20/18 17:15,41.37582397,OK,10/20/18 17:15,344.1282366,OK,10/20/18 17:15,7701.047607,OK,10/20/18 17:15,3529998,OK,10/20/18 17:15,325,UNRELIABLE,10/20/18 17:15,69,OK,,,,,,,10/20/18 17:15,2055351,OK,10/20/18 17:15,50196176,OK,10/20/18 17:15,5.910000324,OK,10/20/18 17:15,22,OK,10/20/18 17:15,22,OK,10/20/18 17:15,114949,OK,10/20/18 17:15,1352.343903,OK,10/20/18 17:15,122305736,OK,10/20/18 17:15,1.270999908,OK,10/20/18 17:15,179.859,OK,10/20/18 17:15,488.61,OK,10/20/18 17:15,0,OK,10/20/18 17:15,68.9,OK,10/20/18 17:15,69.2,OK,10/20/18 17:15,12.25,OK,
10/20/18 17:30,3.665901661,OK,10/20/18 17:30,672.4660034,OK,10/20/18 17:30,294349.8125,OK,10/20/18 17:30,44.9606781,OK,10/20/18 17:30,41.29477692,OK,10/20/18 17:30,364.9182032,OK,10/20/18 17:30,8069.592041,OK,10/20/18 17:30,3532197.75,OK,10/20/18 17:30,325,UNRELIABLE,10/20/18 17:30,66,OK,,,,,,,10/20/18 17:30,2055367,OK,10/20/18 17:30,50196248,OK,10/20/18 17:30,5.920000076,OK,10/20/18 17:30,22,OK,10/20/18 17:30,22,OK,10/20/18 17:30,114949,OK,10/20/18 17:30,1167.207876,OK,10/20/18 17:30,122305736,OK,10/20/18 17:30,1.096999884,OK,10/20/18 17:30,182.028,OK,10/20/18 17:30,491.27,OK,10/20/18 17:30,0,OK,10/20/18 17:30,69,OK,10/20/18 17:30,69.2,OK,10/20/18 17:30,10.48,OK,
10/20/18 17:45,3.895101547,OK,10/20/18 17:45,923.7073975,OK,10/20/18 17:45,294527.1875,OK,10/20/18 17:45,45.06250763,OK,10/20/18 17:45,41.16740417,OK,10/20/18 17:45,471.7607046,OK,10/20/18 17:45,11084.48877,OK,10/20/18 17:45,3534326.25,OK,10/20/18 17:45,325,UNRELIABLE,10/20/18 17:45,59,OK,,,,,,,10/20/18 17:45,2055383,OK,10/20/18 17:45,50196316,OK,10/20/18 17:45,5.860000134,OK,10/20/18 17:45,22,OK,10/20/18 17:45,22,OK,10/20/18 17:45,114949,OK,10/20/18 17:45,1785.391972,OK,10/20/18 17:45,122305736,OK,10/20/18 17:45,1.677999973,OK,10/20/18 17:45,181.054,OK,10/20/18 17:45,493.24,OK,10/20/18 17:45,0,OK,10/20/18 17:45,69,OK,10/20/18 17:45,69.2,OK,10/20/18 17:45,16.15,OK,
