OSU_RTS.MDBUS_E3.102_E1 Time [SNAP],OSU_RTS.MDBUS_E3.102_E1 Value [SNAP],OSU_RTS.MDBUS_E3.102_E1 Status [SNAP],OSU_RTS.MDBUS_RT.102_C Time [SNAP],OSU_RTS.MDBUS_RT.102_C Value [SNAP],OSU_RTS.MDBUS_RT.102_C Status [SNAP],OSU_RTS.MDBUS_RT.102_DP Time [SNAP],OSU_RTS.MDBUS_RT.102_DP Value [SNAP],OSU_RTS.MDBUS_RT.102_DP Status [SNAP],OSU_RTS.MDBUS_RT.102_I Time [SNAP],OSU_RTS.MDBUS_RT.102_I Value [SNAP],OSU_RTS.MDBUS_RT.102_I Status [SNAP],OSU_RTS.MDBUS_RT.102_P Time [SNAP],OSU_RTS.MDBUS_RT.102_P Value [SNAP],OSU_RTS.MDBUS_RT.102_P Status [SNAP],OSU_RTS.MDBUS_RT.102_T Time [SNAP],OSU_RTS.MDBUS_RT.102_T Value [SNAP],OSU_RTS.MDBUS_RT.102_T Status [SNAP],OSU_RTS.MDBUS_RT.102S_HF Time [SNAP],OSU_RTS.MDBUS_RT.102S_HF Value [SNAP],OSU_RTS.MDBUS_RT.102S_HF Status [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Status [SNAP],Comments
10/18/18 19:00,279000,OK,10/18/18 19:00,315640.0938,OK,10/18/18 19:00,28.96280289,OK,10/18/18 19:00,0.153530579,OK,10/18/18 19:00,181.0518951,OK,10/18/18 19:00,363.0060425,OK,10/18/18 19:00,183.9300232,OK,10/18/18 19:00,688093.875,OK,
10/18/18 19:15,279005,OK,10/18/18 19:15,315654.6563,OK,10/18/18 19:15,2.122214079,OK,10/18/18 19:15,0,OK,10/18/18 19:15,180.7188568,OK,10/18/18 19:15,363.2789307,OK,10/18/18 19:15,0,OK,10/18/18 19:15,688111.3125,OK,
10/18/18 19:30,279009,OK,10/18/18 19:30,315666.4375,OK,10/18/18 19:30,0.507192373,OK,10/18/18 19:30,0,OK,10/18/18 19:30,179.1139069,OK,10/18/18 19:30,362.5715942,OK,10/18/18 19:30,0,OK,10/18/18 19:30,688125.4375,OK,
10/18/18 19:45,279012,OK,10/18/18 19:45,315683.7188,OK,10/18/18 19:45,9.217670441,OK,10/18/18 19:45,0,OK,10/18/18 19:45,178.8786469,OK,10/18/18 19:45,362.1962891,OK,10/18/18 19:45,0,OK,10/18/18 19:45,688146.125,OK,
10/18/18 20:00,279016,OK,10/18/18 20:00,315694.7813,OK,10/18/18 20:00,0.693053544,OK,10/18/18 20:00,0,OK,10/18/18 20:00,176.6052399,OK,10/18/18 20:00,361.706543,OK,10/18/18 20:00,0,OK,10/18/18 20:00,688159.375,OK,
10/18/18 20:15,279020,OK,10/18/18 20:15,315715.4688,OK,10/18/18 20:15,17.54212189,OK,10/18/18 20:15,0.084105408,OK,10/18/18 20:15,177.8858795,OK,10/18/18 20:15,361.704834,OK,10/18/18 20:15,100.7398376,OK,10/18/18 20:15,688184.1875,OK,
10/18/18 20:30,279025,OK,10/18/18 20:30,315728.0938,OK,10/18/18 20:30,0.67579174,OK,10/18/18 20:30,0,OK,10/18/18 20:30,179.0292664,OK,10/18/18 20:30,362.7324219,OK,10/18/18 20:30,0,OK,10/18/18 20:30,688199.3125,OK,
10/18/18 20:45,279028,OK,10/18/18 20:45,315745.375,OK,10/18/18 20:45,32.6656189,OK,10/18/18 20:45,0.186277573,OK,10/18/18 20:45,179.6425934,OK,10/18/18 20:45,362.6828308,OK,10/18/18 20:45,223.1425323,OK,10/18/18 20:45,688220,OK,
10/18/18 21:00,279032,OK,10/18/18 21:00,315761.3438,OK,10/18/18 21:00,1.325015306,OK,10/18/18 21:00,0,OK,10/18/18 21:00,179.7849884,OK,10/18/18 21:00,362.986084,OK,10/18/18 21:00,0,OK,10/18/18 21:00,688239.125,OK,
10/18/18 21:15,279036,OK,10/18/18 21:15,315777.125,OK,10/18/18 21:15,30.28536987,OK,10/18/18 21:15,0.164348434,OK,10/18/18 21:15,180.5839386,OK,10/18/18 21:15,362.5401001,OK,10/18/18 21:15,196.8844604,OK,10/18/18 21:15,688258,OK,
10/18/18 21:30,279040,OK,10/18/18 21:30,315797.375,OK,10/18/18 21:30,3.8236444,OK,10/18/18 21:30,0,OK,10/18/18 21:30,179.949234,OK,10/18/18 21:30,362.6095886,OK,10/18/18 21:30,0,OK,10/18/18 21:30,688282.25,OK,
10/18/18 21:45,279043,OK,10/18/18 21:45,315808.625,OK,10/18/18 21:45,1.303180933,OK,10/18/18 21:45,0,OK,10/18/18 21:45,178.1941376,OK,10/18/18 21:45,362.3578491,OK,10/18/18 21:45,0,OK,10/18/18 21:45,688295.75,OK,
10/18/18 22:00,279047,OK,10/18/18 22:00,315831.7188,OK,10/18/18 22:00,7.149227142,OK,10/18/18 22:00,0,OK,10/18/18 22:00,178.7784729,OK,10/18/18 22:00,361.6705627,OK,10/18/18 22:00,0,OK,10/18/18 22:00,688323.375,OK,
10/18/18 22:15,279051,OK,10/18/18 22:15,315843.6875,OK,10/18/18 22:15,0.309708536,OK,10/18/18 22:15,0,OK,10/18/18 22:15,178.4081879,OK,10/18/18 22:15,362.1291809,OK,10/18/18 22:15,0,OK,10/18/18 22:15,688337.75,OK,
10/18/18 22:30,279056,OK,10/18/18 22:30,315865.25,OK,10/18/18 22:30,15.62854385,OK,10/18/18 22:30,0.078179939,OK,10/18/18 22:30,176.4401703,OK,10/18/18 22:30,361.2497559,OK,10/18/18 22:30,93.63448334,OK,10/18/18 22:30,688363.5625,OK,
10/18/18 22:45,279059,OK,10/18/18 22:45,315877.625,OK,10/18/18 22:45,0.53267312,OK,10/18/18 22:45,0,OK,10/18/18 22:45,177.9117584,OK,10/18/18 22:45,362.3654785,OK,10/18/18 22:45,0,OK,10/18/18 22:45,688378.375,OK,
10/18/18 23:00,279063,OK,10/18/18 23:00,315900.25,OK,10/18/18 23:00,17.94708824,OK,10/18/18 23:00,0.085553574,OK,10/18/18 23:00,179.7215576,OK,10/18/18 23:00,362.8181763,OK,10/18/18 23:00,102.4853821,OK,10/18/18 23:00,688405.5,OK,
10/18/18 23:15,279067,OK,10/18/18 23:15,315912.1875,OK,10/18/18 23:15,0.675608277,OK,10/18/18 23:15,0,OK,10/18/18 23:15,178.2049713,OK,10/18/18 23:15,362.1326904,OK,10/18/18 23:15,0,OK,10/18/18 23:15,688419.8125,OK,
10/18/18 23:30,279070,OK,10/18/18 23:30,315935.9688,OK,10/18/18 23:30,8.889317513,OK,10/18/18 23:30,0,OK,10/18/18 23:30,179.9534302,OK,10/18/18 23:30,363.390564,OK,10/18/18 23:30,0,OK,10/18/18 23:30,688448.25,OK,
10/18/18 23:45,279074,OK,10/18/18 23:45,315952.9688,OK,10/18/18 23:45,14.70960617,OK,10/18/18 23:45,0.075628006,OK,10/18/18 23:45,177.7049408,OK,10/18/18 23:45,361.2102661,OK,10/18/18 23:45,90.58480072,OK,10/18/18 23:45,688468.625,OK,
10/19/18 0:00,279077,OK,10/19/18 0:00,315972.3438,OK,10/19/18 0:00,1.951166153,OK,10/19/18 0:00,0,OK,10/19/18 0:00,176.507309,OK,10/19/18 0:00,361.6408997,OK,10/19/18 0:00,0,OK,10/19/18 0:00,688491.8125,OK,
10/19/18 0:15,279082,OK,10/19/18 0:15,315993.3438,OK,10/19/18 0:15,41.95886612,OK,10/19/18 0:15,0.270926392,OK,10/19/18 0:15,177.0269623,OK,10/19/18 0:15,361.5076904,OK,10/19/18 0:15,324.4941406,OK,10/19/18 0:15,688517,OK,
10/19/18 0:30,279086,OK,10/19/18 0:30,316008.0938,OK,10/19/18 0:30,0.606210053,OK,10/19/18 0:30,0,OK,10/19/18 0:30,175.6810455,OK,10/19/18 0:30,361.2200317,OK,10/19/18 0:30,0,OK,10/19/18 0:30,688534.6875,OK,
10/19/18 0:45,279090,OK,10/19/18 0:45,316030.9063,OK,10/19/18 0:45,15.53924561,OK,10/19/18 0:45,0.077757278,OK,10/19/18 0:45,176.4253387,OK,10/19/18 0:45,361.82547,OK,10/19/18 0:45,93.1282196,OK,10/19/18 0:45,688562,OK,
10/19/18 1:00,279094,OK,10/19/18 1:00,316050.1875,OK,10/19/18 1:00,5.168908119,OK,10/19/18 1:00,0,OK,10/19/18 1:00,180.3395538,OK,10/19/18 1:00,362.6256104,OK,10/19/18 1:00,0,OK,10/19/18 1:00,688585.0625,OK,
10/19/18 1:15,279097,OK,10/19/18 1:15,316063.2188,OK,10/19/18 1:15,0.705216348,OK,10/19/18 1:15,0,OK,10/19/18 1:15,179.6062012,OK,10/19/18 1:15,362.5191956,OK,10/19/18 1:15,0,OK,10/19/18 1:15,688600.6875,OK,
10/19/18 1:30,279101,OK,10/19/18 1:30,316088.5938,OK,10/19/18 1:30,8.728354454,OK,10/19/18 1:30,0,OK,10/19/18 1:30,178.2219086,OK,10/19/18 1:30,362.0863953,OK,10/19/18 1:30,0,OK,10/19/18 1:30,688631.0625,OK,
10/19/18 1:45,279105,OK,10/19/18 1:45,316100.7813,OK,10/19/18 1:45,54.63740921,OK,10/19/18 1:45,0.410415009,OK,10/19/18 1:45,175.2140045,OK,10/19/18 1:45,361.8564758,OK,10/19/18 1:45,491.5106201,OK,10/19/18 1:45,688645.6875,OK,
10/19/18 2:00,279108,OK,10/19/18 2:00,316123.2813,OK,10/19/18 2:00,0.93924129,OK,10/19/18 2:00,0,OK,10/19/18 2:00,177.2630463,OK,10/19/18 2:00,361.7044678,OK,10/19/18 2:00,0,OK,10/19/18 2:00,688672.625,OK,
10/19/18 2:15,279113,OK,10/19/18 2:15,316147,OK,10/19/18 2:15,19.40039063,OK,10/19/18 2:15,0.089786545,OK,10/19/18 2:15,181.1800995,OK,10/19/18 2:15,362.68573,OK,10/19/18 2:15,107.5653076,OK,10/19/18 2:15,688701.0625,OK,
10/19/18 2:30,279117,OK,10/19/18 2:30,316167.4375,OK,10/19/18 2:30,4.280910969,OK,10/19/18 2:30,0,OK,10/19/18 2:30,179.9208832,OK,10/19/18 2:30,362.532959,OK,10/19/18 2:30,0,OK,10/19/18 2:30,688725.5625,OK,
10/19/18 2:45,279121,OK,10/19/18 2:45,316185.875,OK,10/19/18 2:45,41.19284058,OK,10/19/18 2:45,0.265143738,OK,10/19/18 2:45,179.0189209,OK,10/19/18 2:45,361.9542847,OK,10/19/18 2:45,317.6050415,OK,10/19/18 2:45,688747.625,OK,
10/19/18 3:00,279124,OK,10/19/18 3:00,316205.3438,OK,10/19/18 3:00,1.451977015,OK,10/19/18 3:00,0,OK,10/19/18 3:00,175.9463196,OK,10/19/18 3:00,361.5645142,OK,10/19/18 3:00,0,OK,10/19/18 3:00,688770.9375,OK,
10/19/18 3:15,279128,OK,10/19/18 3:15,316229.3438,OK,10/19/18 3:15,15.24391937,OK,10/19/18 3:15,0.077258766,OK,10/19/18 3:15,178.2313385,OK,10/19/18 3:15,362.1135864,OK,10/19/18 3:15,92.54093933,OK,10/19/18 3:15,688799.625,OK,
10/19/18 3:30,279133,OK,10/19/18 3:30,316247.875,OK,10/19/18 3:30,15.25749397,OK,10/19/18 3:30,0.077398521,OK,10/19/18 3:30,178.7550507,OK,10/19/18 3:30,362.3375854,OK,10/19/18 3:30,92.71117401,OK,10/19/18 3:30,688821.875,OK,
10/19/18 3:45,279136,OK,10/19/18 3:45,316267.1875,OK,10/19/18 3:45,24.46537781,OK,10/19/18 3:45,0.115012573,OK,10/19/18 3:45,178.1844482,OK,10/19/18 3:45,362.1644287,OK,10/19/18 3:45,137.7624054,OK,10/19/18 3:45,688845,OK,
10/19/18 4:00,279140,OK,10/19/18 4:00,316286.875,OK,10/19/18 4:00,1.570742965,OK,10/19/18 4:00,0,OK,10/19/18 4:00,176.8132172,OK,10/19/18 4:00,362.0224609,OK,10/19/18 4:00,0,OK,10/19/18 4:00,688868.5625,OK,
10/19/18 4:15,279144,OK,10/19/18 4:15,316305.9688,OK,10/19/18 4:15,2.706397057,OK,10/19/18 4:15,0,OK,10/19/18 4:15,179.9433899,OK,10/19/18 4:15,362.498291,OK,10/19/18 4:15,0,OK,10/19/18 4:15,688891.4375,OK,
10/19/18 4:30,279147,OK,10/19/18 4:30,316331.8438,OK,10/19/18 4:30,9.387702942,OK,10/19/18 4:30,0,OK,10/19/18 4:30,178.0385742,OK,10/19/18 4:30,361.5355225,OK,10/19/18 4:30,0,OK,10/19/18 4:30,688922.4375,OK,
10/19/18 4:45,279151,OK,10/19/18 4:45,316350.875,OK,10/19/18 4:45,16.54441452,OK,10/19/18 4:45,0.08088633,OK,10/19/18 4:45,175.9675751,OK,10/19/18 4:45,361.7330933,OK,10/19/18 4:45,96.87325287,OK,10/19/18 4:45,688945.25,OK,
10/19/18 5:00,279155,OK,10/19/18 5:00,316376.9375,OK,10/19/18 5:00,20.96973801,OK,10/19/18 5:00,0.098583366,OK,10/19/18 5:00,178.3056183,OK,10/19/18 5:00,361.9143677,OK,10/19/18 5:00,118.0842514,OK,10/19/18 5:00,688976.5,OK,
10/19/18 5:15,279159,OK,10/19/18 5:15,316397.9375,OK,10/19/18 5:15,1.112034082,OK,10/19/18 5:15,0,OK,10/19/18 5:15,179.5467987,OK,10/19/18 5:15,362.0749207,OK,10/19/18 5:15,0,OK,10/19/18 5:15,689001.625,OK,
10/19/18 5:30,279163,OK,10/19/18 5:30,316422.7188,OK,10/19/18 5:30,11.26786232,OK,10/19/18 5:30,0.065783066,OK,10/19/18 5:30,177.5232544,OK,10/19/18 5:30,361.9111938,OK,10/19/18 5:30,78.79202271,OK,10/19/18 5:30,689031.3125,OK,
10/19/18 5:45,279167,OK,10/19/18 5:45,316441.875,OK,10/19/18 5:45,13.98214531,OK,10/19/18 5:45,0.073915558,OK,10/19/18 5:45,178.5018768,OK,10/19/18 5:45,362.0951233,OK,10/19/18 5:45,88.53795624,OK,10/19/18 5:45,689054.25,OK,
10/19/18 6:00,279170,OK,10/19/18 6:00,316463.1563,OK,10/19/18 6:00,1.502954006,OK,10/19/18 6:00,0,OK,10/19/18 6:00,178.2722626,OK,10/19/18 6:00,361.6444702,OK,10/19/18 6:00,0,OK,10/19/18 6:00,689079.75,OK,
10/19/18 6:15,279174,OK,10/19/18 6:15,316489.75,OK,10/19/18 6:15,10.76941109,OK,10/19/18 6:15,0.06429538,OK,10/19/18 6:15,177.124527,OK,10/19/18 6:15,361.4117737,OK,10/19/18 6:15,77.00833893,OK,10/19/18 6:15,689111.625,OK,
10/19/18 6:30,279178,OK,10/19/18 6:30,316509.4688,OK,10/19/18 6:30,4.141693115,OK,10/19/18 6:30,0,OK,10/19/18 6:30,177.3439789,OK,10/19/18 6:30,361.5316772,OK,10/19/18 6:30,0,OK,10/19/18 6:30,689135.1875,OK,
10/19/18 6:45,279181,OK,10/19/18 6:45,316534.8438,OK,10/19/18 6:45,13.52828979,OK,10/19/18 6:45,0.072835602,OK,10/19/18 6:45,180.8873901,OK,10/19/18 6:45,362.6008301,OK,10/19/18 6:45,87.25639343,OK,10/19/18 6:45,689165.625,OK,
10/19/18 7:00,279186,OK,10/19/18 7:00,316557.9375,OK,10/19/18 7:00,34.65574265,OK,10/19/18 7:00,0.203535782,OK,10/19/18 7:00,177.3879547,OK,10/19/18 7:00,361.3048706,OK,10/19/18 7:00,243.7841339,OK,10/19/18 7:00,689193.25,OK,
10/19/18 7:15,279191,OK,10/19/18 7:15,316578.4063,OK,10/19/18 7:15,15.28972626,OK,10/19/18 7:15,0.077770905,OK,10/19/18 7:15,180.2178497,OK,10/19/18 7:15,362.4125977,OK,10/19/18 7:15,93.16519165,OK,10/19/18 7:15,689217.75,OK,
10/19/18 7:30,279196,OK,10/19/18 7:30,316619.1563,OK,10/19/18 7:30,46.77984619,OK,10/19/18 7:30,0.314769379,OK,10/19/18 7:30,176.0726471,OK,10/19/18 7:30,361.4333496,OK,10/19/18 7:30,376.9846802,OK,10/19/18 7:30,689266.5625,OK,
10/19/18 7:45,279202,OK,10/19/18 7:45,316659.8438,OK,10/19/18 7:45,17.9148159,OK,10/19/18 7:45,0.085286095,OK,10/19/18 7:45,176.8523254,OK,10/19/18 7:45,362.5762329,OK,10/19/18 7:45,102.1480026,OK,10/19/18 7:45,689315.3125,OK,
10/19/18 8:00,279207,OK,10/19/18 8:00,316699.8438,OK,10/19/18 8:00,9.753139496,OK,10/19/18 8:00,0,OK,10/19/18 8:00,180.6184845,OK,10/19/18 8:00,366.6463623,OK,10/19/18 8:00,0,OK,10/19/18 8:00,689363.1875,OK,
10/19/18 8:15,279213,OK,10/19/18 8:15,316743.2813,OK,10/19/18 8:15,27.21725845,OK,10/19/18 8:15,0.141146133,OK,10/19/18 8:15,179.7229462,OK,10/19/18 8:15,369.0375061,OK,10/19/18 8:15,169.0802612,OK,10/19/18 8:15,689415.25,OK,
10/19/18 8:30,279219,OK,10/19/18 8:30,316775.4375,OK,10/19/18 8:30,3.093242407,OK,10/19/18 8:30,0,OK,10/19/18 8:30,176.7445831,OK,10/19/18 8:30,366.9533081,OK,10/19/18 8:30,0,OK,10/19/18 8:30,689453.75,OK,
10/19/18 8:45,279225,OK,10/19/18 8:45,316818.5,OK,10/19/18 8:45,56.79962158,OK,10/19/18 8:45,0.437575836,OK,10/19/18 8:45,177.9437866,OK,10/19/18 8:45,368.0100098,OK,10/19/18 8:45,524.1204834,OK,10/19/18 8:45,689505.3125,OK,
10/19/18 9:00,279231,OK,10/19/18 9:00,316860.875,OK,10/19/18 9:00,16.31806183,OK,10/19/18 9:00,0.08047818,OK,10/19/18 9:00,178.5924225,OK,10/19/18 9:00,371.8782349,OK,10/19/18 9:00,96.39919281,OK,10/19/18 9:00,689556.0625,OK,
10/19/18 9:15,279237,OK,10/19/18 9:15,316899.8125,OK,10/19/18 9:15,21.99865913,OK,10/19/18 9:15,0.10549984,OK,10/19/18 9:15,177.761261,OK,10/19/18 9:15,371.9139404,OK,10/19/18 9:15,126.3647308,OK,10/19/18 9:15,689602.75,OK,
10/19/18 9:30,279243,OK,10/19/18 9:30,316938.5,OK,10/19/18 9:30,12.19902611,OK,10/19/18 9:30,0.06917012,OK,10/19/18 9:30,179.9374542,OK,10/19/18 9:30,370.8493652,OK,10/19/18 9:30,82.86047363,OK,10/19/18 9:30,689649.0625,OK,
10/19/18 9:45,279250,OK,10/19/18 9:45,316968.8438,OK,10/19/18 9:45,2.369750261,OK,10/19/18 9:45,0,OK,10/19/18 9:45,177.1703644,OK,10/19/18 9:45,364.5474243,OK,10/19/18 9:45,0,OK,10/19/18 9:45,689685.375,OK,
10/19/18 10:00,279256,OK,10/19/18 10:00,316999.0313,OK,10/19/18 10:00,18.76279449,OK,10/19/18 10:00,0.087128502,OK,10/19/18 10:00,179.5106506,OK,10/19/18 10:00,363.0840759,OK,10/19/18 10:00,104.3707428,OK,10/19/18 10:00,689721.5,OK,
10/19/18 10:15,279264,OK,10/19/18 10:15,317034,OK,10/19/18 10:15,43.03855896,OK,10/19/18 10:15,0.28840564,OK,10/19/18 10:15,177.146347,OK,10/19/18 10:15,361.8515625,OK,10/19/18 10:15,345.4310608,OK,10/19/18 10:15,689763.4375,OK,
10/19/18 10:30,279271,OK,10/19/18 10:30,317069.3125,OK,10/19/18 10:30,32.09191132,OK,10/19/18 10:30,0.180338928,OK,10/19/18 10:30,178.600647,OK,10/19/18 10:30,362.4959717,OK,10/19/18 10:30,216.0155182,OK,10/19/18 10:30,689805.6875,OK,
10/19/18 10:45,279278,OK,10/19/18 10:45,317099.75,OK,10/19/18 10:45,13.22340012,OK,10/19/18 10:45,0.071568085,OK,10/19/18 10:45,179.3111267,OK,10/19/18 10:45,362.4877319,OK,10/19/18 10:45,85.72994232,OK,10/19/18 10:45,689842.125,OK,
10/19/18 11:00,279285,OK,10/19/18 11:00,317130.125,OK,10/19/18 11:00,10.27668476,OK,10/19/18 11:00,0.047723454,OK,10/19/18 11:00,179.0842133,OK,10/19/18 11:00,362.8082886,OK,10/19/18 11:00,57.16614914,OK,10/19/18 11:00,689878.5625,OK,
10/19/18 11:15,279293,OK,10/19/18 11:15,317152.7813,OK,10/19/18 11:15,1.705227852,OK,10/19/18 11:15,0,OK,10/19/18 11:15,180.1108551,OK,10/19/18 11:15,363.0304565,OK,10/19/18 11:15,0,OK,10/19/18 11:15,689905.6875,OK,
10/19/18 11:30,279300,OK,10/19/18 11:30,317176.1875,OK,10/19/18 11:30,50.25398636,OK,10/19/18 11:30,0.350148132,OK,10/19/18 11:30,179.5476532,OK,10/19/18 11:30,363.1487732,OK,10/19/18 11:30,419.4414368,OK,10/19/18 11:30,689933.6875,OK,
10/19/18 11:45,279308,OK,10/19/18 11:45,317202.125,OK,10/19/18 11:45,36.39543152,OK,10/19/18 11:45,0.221201294,OK,10/19/18 11:45,180.1820221,OK,10/19/18 11:45,362.8966064,OK,10/19/18 11:45,264.9862366,OK,10/19/18 11:45,689964.8125,OK,
10/19/18 12:00,279315,OK,10/19/18 12:00,317220.1875,OK,10/19/18 12:00,0.720125437,OK,10/19/18 12:00,0,OK,10/19/18 12:00,181.799057,OK,10/19/18 12:00,363.506958,OK,10/19/18 12:00,0,OK,10/19/18 12:00,689986.4375,OK,
10/19/18 12:15,279322,OK,10/19/18 12:15,317241.7813,OK,10/19/18 12:15,2.258336306,OK,10/19/18 12:15,0,OK,10/19/18 12:15,186.1483307,OK,10/19/18 12:15,365.0904541,OK,10/19/18 12:15,0,OK,10/19/18 12:15,690012.3125,OK,
10/19/18 12:30,279330,OK,10/19/18 12:30,317262.3125,OK,10/19/18 12:30,15.73030853,OK,10/19/18 12:30,0.079866302,OK,10/19/18 12:30,184.3116608,OK,10/19/18 12:30,364.7525635,OK,10/19/18 12:30,95.69824219,OK,10/19/18 12:30,690036.875,OK,
10/19/18 12:45,279338,OK,10/19/18 12:45,317276.1875,OK,10/19/18 12:45,0.697900832,OK,10/19/18 12:45,0,OK,10/19/18 12:45,187.5278168,OK,10/19/18 12:45,365.9416504,OK,10/19/18 12:45,0,OK,10/19/18 12:45,690053.5,OK,
