OSU_RTS.MDBUS_CC.376C_HF Time [SNAP],OSU_RTS.MDBUS_CC.376C_HF Value [SNAP],OSU_RTS.MDBUS_CC.376C_HF Status [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_C Time [SNAP],OSU_RTS.MDBUS_RT.376S_C Value [SNAP],OSU_RTS.MDBUS_RT.376S_C Status [SNAP],OSU_RTS.MDBUS_RT.376S_DP Time [SNAP],OSU_RTS.MDBUS_RT.376S_DP Value [SNAP],OSU_RTS.MDBUS_RT.376S_DP Status [SNAP],OSU_RTS.MDBUS_RT.376S_HF Time [SNAP],OSU_RTS.MDBUS_RT.376S_HF Value [SNAP],OSU_RTS.MDBUS_RT.376S_HF Status [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_I Time [SNAP],OSU_RTS.MDBUS_RT.376S_I Value [SNAP],OSU_RTS.MDBUS_RT.376S_I Status [SNAP],OSU_RTS.MDBUS_RT.376S_P Time [SNAP],OSU_RTS.MDBUS_RT.376S_P Value [SNAP],OSU_RTS.MDBUS_RT.376S_P Status [SNAP],OSU_RTS.MDBUS_RT.376S_T Time [SNAP],OSU_RTS.MDBUS_RT.376S_T Value [SNAP],OSU_RTS.MDBUS_RT.376S_T Status [SNAP],OSU_RTS.OPCRTS.376_C1T Time [SNAP],OSU_RTS.OPCRTS.376_C1T Value [SNAP],OSU_RTS.OPCRTS.376_C1T Status [SNAP],OSU_RTS.OPCRTS.376_C2T Time [SNAP],OSU_RTS.OPCRTS.376_C2T Value [SNAP],OSU_RTS.OPCRTS.376_C2T Status [SNAP],OSU_RTS.OPCRTS.376_C3T Time [SNAP],OSU_RTS.OPCRTS.376_C3T Value [SNAP],OSU_RTS.OPCRTS.376_C3T Status [SNAP],OSU_RTS.OPCRTS.376_C4T Time [SNAP],OSU_RTS.OPCRTS.376_C4T Value [SNAP],OSU_RTS.OPCRTS.376_C4T Status [SNAP],OSU_RTS.OPCRTS.376_C5T Time [SNAP],OSU_RTS.OPCRTS.376_C5T Value [SNAP],OSU_RTS.OPCRTS.376_C5T Status [SNAP],OSU_RTS.OPCRTS.376_CDT Time [SNAP],OSU_RTS.OPCRTS.376_CDT Value [SNAP],OSU_RTS.OPCRTS.376_CDT Status [SNAP],OSU_RTS.OPCRTS.376_CHF Time [SNAP],OSU_RTS.OPCRTS.376_CHF Value [SNAP],OSU_RTS.OPCRTS.376_CHF Status [SNAP],OSU_RTS.OPCRTS.376_CHT Time [SNAP],OSU_RTS.OPCRTS.376_CHT Value [SNAP],OSU_RTS.OPCRTS.376_CHT Status [SNAP],OSU_RTS.OPCRTS.376_CRWT Time [SNAP],OSU_RTS.OPCRTS.376_CRWT Value [SNAP],OSU_RTS.OPCRTS.376_CRWT Status [SNAP],OSU_RTS.OPCRTS.376_CSWT Time [SNAP],OSU_RTS.OPCRTS.376_CSWT Value [SNAP],OSU_RTS.OPCRTS.376_CSWT Status [SNAP],OSU_RTS.OPCRTS.376_CVF Time [SNAP],OSU_RTS.OPCRTS.376_CVF Value [SNAP],OSU_RTS.OPCRTS.376_CVF Status [SNAP],OSU_RTS.OPCRTS..376_CWP Time [SNAP],OSU_RTS.OPCRTS..376_CWP Value [SNAP],OSU_RTS.OPCRTS..376_CWP Status [SNAP],OSU_RTS.OPCRTS.376_CWST Time [SNAP],OSU_RTS.OPCRTS.376_CWST Value [SNAP],OSU_RTS.OPCRTS.376_CWST Status [SNAP],OSU_RTS.OPCRTS.376_E1C Time [SNAP],OSU_RTS.OPCRTS.376_E1C Value [SNAP],OSU_RTS.OPCRTS.376_E1C Status [SNAP],OSU_RTS.OPCRTS.376_E2C Time [SNAP],OSU_RTS.OPCRTS.376_E2C Value [SNAP],OSU_RTS.OPCRTS.376_E2C Status [SNAP],OSU_RTS.OPCRTS.376_E3C Time [SNAP],OSU_RTS.OPCRTS.376_E3C Value [SNAP],OSU_RTS.OPCRTS.376_E3C Status [SNAP],OSU_RTS.OPCRTS.376_E4C Time [SNAP],OSU_RTS.OPCRTS.376_E4C Value [SNAP],OSU_RTS.OPCRTS.376_E4C Status [SNAP],OSU_RTS.OPCRTS..376_HEAT Time [SNAP],OSU_RTS.OPCRTS..376_HEAT Value [SNAP],OSU_RTS.OPCRTS..376_HEAT Status [SNAP],OSU_RTS.OPCRTS.376_KW Time [SNAP],OSU_RTS.OPCRTS.376_KW Value [SNAP],OSU_RTS.OPCRTS.376_KW Status [SNAP],OSU_RTS.OPCRTS.376_TONS Time [SNAP],OSU_RTS.OPCRTS.376_TONS Value [SNAP],OSU_RTS.OPCRTS.376_TONS Status [SNAP],OSU_RTS.OPCRTS..376_W1 Time [SNAP],OSU_RTS.OPCRTS..376_W1 Value [SNAP],OSU_RTS.OPCRTS..376_W1 Status [SNAP],Comments
10/19/18 8:00,0,OK,10/19/18 8:00,395779.6875,OK,10/19/18 8:00,41183.4375,OK,10/19/18 8:00,23.71816063,OK,10/19/18 8:00,1314.260254,OK,10/19/18 8:00,50383504,OK,10/19/18 8:00,1.076577393,OK,10/19/18 8:00,182.222641,OK,10/19/18 8:00,416.6212158,OK,10/19/18 8:00,13454530,OK,10/19/18 8:00,14048930,OK,10/19/18 8:00,14827850,OK,10/19/18 8:00,12894810,OK,10/19/18 8:00,16035970,OK,10/19/18 8:00,0,OK,10/19/18 8:00,0,OK,10/19/18 8:00,32981.64,OK,10/19/18 8:00,55.25368,OK,10/19/18 8:00,46.07973,OK,10/19/18 8:00,0.02664185,OK,10/19/18 8:00,73.64459,OK,10/19/18 8:00,41.21931,OK,10/19/18 8:00,1669153,OK,10/19/18 8:00,6313049,OK,10/19/18 8:00,4126368,OK,10/19/18 8:00,4075052,OK,10/19/18 8:00,120.8861,OK,10/19/18 8:00,1.062512,OK,10/19/18 8:00,507.2327,OK,10/19/18 8:00,3663196,OK,
10/19/18 8:15,0,OK,10/19/18 8:15,395779.6875,OK,10/19/18 8:15,41183.71094,OK,10/19/18 8:15,25.83958244,OK,10/19/18 8:15,1459.908081,OK,10/19/18 8:15,50383836,OK,10/19/18 8:15,1.197126953,OK,10/19/18 8:15,181.6783447,OK,10/19/18 8:15,414.3817749,OK,10/19/18 8:15,13454530,OK,10/19/18 8:15,14049060,OK,10/19/18 8:15,14827850,OK,10/19/18 8:15,12894810,OK,10/19/18 8:15,16035970,OK,10/19/18 8:15,0,OK,10/19/18 8:15,0,OK,10/19/18 8:15,32981.64,OK,10/19/18 8:15,55.22795,OK,10/19/18 8:15,46.35628,OK,10/19/18 8:15,0.02587891,OK,10/19/18 8:15,73.62732,OK,10/19/18 8:15,40.99173,OK,10/19/18 8:15,1669224,OK,10/19/18 8:15,6313052,OK,10/19/18 8:15,4126441,OK,10/19/18 8:15,4075053,OK,10/19/18 8:15,120.0519,OK,10/19/18 8:15,1.193879,OK,10/19/18 8:15,534.2276,OK,10/19/18 8:15,3663196,OK,
10/19/18 8:30,0,OK,10/19/18 8:30,395779.6875,OK,10/19/18 8:30,41184.05469,OK,10/19/18 8:30,31.25404358,OK,10/19/18 8:30,1832.589233,OK,10/19/18 8:30,50384256,OK,10/19/18 8:30,1.501153442,OK,10/19/18 8:30,177.5228119,OK,10/19/18 8:30,415.291626,OK,10/19/18 8:30,13454530,OK,10/19/18 8:30,14049190,OK,10/19/18 8:30,14827850,OK,10/19/18 8:30,12894810,OK,10/19/18 8:30,16035970,OK,10/19/18 8:30,0,OK,10/19/18 8:30,0,OK,10/19/18 8:30,32981.64,OK,10/19/18 8:30,55.20494,OK,10/19/18 8:30,46.41988,OK,10/19/18 8:30,0.02603149,OK,10/19/18 8:30,73.62927,OK,10/19/18 8:30,40.86548,OK,10/19/18 8:30,1669294,OK,10/19/18 8:30,6313055,OK,10/19/18 8:30,4126509,OK,10/19/18 8:30,4075054,OK,10/19/18 8:30,120.2445,OK,10/19/18 8:30,1.068431,OK,10/19/18 8:30,498.6431,OK,10/19/18 8:30,3663609,OK,
10/19/18 8:45,0,OK,10/19/18 8:45,395779.6875,OK,10/19/18 8:45,41184.44141,OK,10/19/18 8:45,31.24369049,OK,10/19/18 8:45,1847.576172,OK,10/19/18 8:45,50384728,OK,10/19/18 8:45,1.512612915,OK,10/19/18 8:45,180.9067841,OK,10/19/18 8:45,417.356781,OK,10/19/18 8:45,13454530,OK,10/19/18 8:45,14049320,OK,10/19/18 8:45,14827850,OK,10/19/18 8:45,12894810,OK,10/19/18 8:45,16035970,OK,10/19/18 8:45,0,OK,10/19/18 8:45,0,OK,10/19/18 8:45,32981.64,OK,10/19/18 8:45,55.25163,OK,10/19/18 8:45,46.17119,OK,10/19/18 8:45,0.02755737,OK,10/19/18 8:45,73.63007,OK,10/19/18 8:45,41.28065,OK,10/19/18 8:45,1669361,OK,10/19/18 8:45,6313058,OK,10/19/18 8:45,4126581,OK,10/19/18 8:45,4075054,OK,10/19/18 8:45,120.8082,OK,10/19/18 8:45,1.157268,OK,10/19/18 8:45,525.9854,OK,10/19/18 8:45,3663801,OK,
10/19/18 9:00,0,OK,10/19/18 9:00,395779.6875,OK,10/19/18 9:00,41184.80078,OK,10/19/18 9:00,28.52359962,OK,10/19/18 9:00,1639.132813,OK,10/19/18 9:00,50385168,OK,10/19/18 9:00,1.341754639,OK,10/19/18 9:00,179.1577911,OK,10/19/18 9:00,417.1664734,OK,10/19/18 9:00,13454530,OK,10/19/18 9:00,14049450,OK,10/19/18 9:00,14827850,OK,10/19/18 9:00,12894810,OK,10/19/18 9:00,16035970,OK,10/19/18 9:00,0,OK,10/19/18 9:00,0,OK,10/19/18 9:00,32981.64,OK,10/19/18 9:00,55.24785,OK,10/19/18 9:00,45.89134,OK,10/19/18 9:00,0.02624512,OK,10/19/18 9:00,73.61426,OK,10/19/18 9:00,41.18513,OK,10/19/18 9:00,1669434,OK,10/19/18 9:00,6313061,OK,10/19/18 9:00,4126648,OK,10/19/18 9:00,4075055,OK,10/19/18 9:00,120.7716,OK,10/19/18 9:00,1.014004,OK,10/19/18 9:00,520.6523,OK,10/19/18 9:00,3663819,OK,
10/19/18 9:15,0,OK,10/19/18 9:15,395779.6875,OK,10/19/18 9:15,41185.13281,OK,10/19/18 9:15,27.56679153,OK,10/19/18 9:15,1570.849243,OK,10/19/18 9:15,50385572,OK,10/19/18 9:15,1.286543457,OK,10/19/18 9:15,179.3106232,OK,10/19/18 9:15,416.1347046,OK,10/19/18 9:15,13454530,OK,10/19/18 9:15,14049580,OK,10/19/18 9:15,14827850,OK,10/19/18 9:15,12894810,OK,10/19/18 9:15,16035970,OK,10/19/18 9:15,0,OK,10/19/18 9:15,0,OK,10/19/18 9:15,32981.64,OK,10/19/18 9:15,55.23344,OK,10/19/18 9:15,46.10847,OK,10/19/18 9:15,0.02539063,OK,10/19/18 9:15,73.6153,OK,10/19/18 9:15,41.20468,OK,10/19/18 9:15,1669495,OK,10/19/18 9:15,6313063,OK,10/19/18 9:15,4126720,OK,10/19/18 9:15,4075056,OK,10/19/18 9:15,120.5378,OK,10/19/18 9:15,1.08931,OK,10/19/18 9:15,528.9483,OK,10/19/18 9:15,3663950,OK,
10/19/18 9:30,0,OK,10/19/18 9:30,395779.6875,OK,10/19/18 9:30,41185.46484,OK,10/19/18 9:30,28.92989731,OK,10/19/18 9:30,1679.76709,OK,10/19/18 9:30,50385976,OK,10/19/18 9:30,1.376392822,OK,10/19/18 9:30,181.4945831,OK,10/19/18 9:30,415.8181458,OK,10/19/18 9:30,13454530,OK,10/19/18 9:30,14049720,OK,10/19/18 9:30,14827850,OK,10/19/18 9:30,12894810,OK,10/19/18 9:30,16035970,OK,10/19/18 9:30,0,OK,10/19/18 9:30,0,OK,10/19/18 9:30,32981.64,OK,10/19/18 9:30,55.25835,OK,10/19/18 9:30,46.29945,OK,10/19/18 9:30,0.02532959,OK,10/19/18 9:30,73.58575,OK,10/19/18 9:30,41.02914,OK,10/19/18 9:30,1669574,OK,10/19/18 9:30,6313066,OK,10/19/18 9:30,4126791,OK,10/19/18 9:30,4075057,OK,10/19/18 9:30,120.4186,OK,10/19/18 9:30,1.039621,OK,10/19/18 9:30,545.5268,OK,10/19/18 9:30,3664129,OK,
10/19/18 9:45,0,OK,10/19/18 9:45,395779.6875,OK,10/19/18 9:45,41185.80078,OK,10/19/18 9:45,30.57875443,OK,10/19/18 9:45,1786.090332,OK,10/19/18 9:45,50386388,OK,10/19/18 9:45,1.463317627,OK,10/19/18 9:45,178.1419067,OK,10/19/18 9:45,415.1202393,OK,10/19/18 9:45,13454530,OK,10/19/18 9:45,14049850,OK,10/19/18 9:45,14827850,OK,10/19/18 9:45,12894810,OK,10/19/18 9:45,16035970,OK,10/19/18 9:45,0,OK,10/19/18 9:45,0,OK,10/19/18 9:45,32981.64,OK,10/19/18 9:45,55.23784,OK,10/19/18 9:45,46.68376,OK,10/19/18 9:45,0.02508545,OK,10/19/18 9:45,73.55762,OK,10/19/18 9:45,41.09904,OK,10/19/18 9:45,1669635,OK,10/19/18 9:45,6313069,OK,10/19/18 9:45,4126864,OK,10/19/18 9:45,4075057,OK,10/19/18 9:45,120.469,OK,10/19/18 9:45,1.005054,OK,10/19/18 9:45,554.7723,OK,10/19/18 9:45,3664554,OK,
10/19/18 10:00,0,OK,10/19/18 10:00,395779.6875,OK,10/19/18 10:00,41186.17188,OK,10/19/18 10:00,29.40776825,OK,10/19/18 10:00,1711.476685,OK,10/19/18 10:00,50386840,OK,10/19/18 10:00,1.401900391,OK,10/19/18 10:00,180.7242584,OK,10/19/18 10:00,416.279541,OK,10/19/18 10:00,13454530,OK,10/19/18 10:00,14050000,OK,10/19/18 10:00,14827850,OK,10/19/18 10:00,12894810,OK,10/19/18 10:00,16035970,OK,10/19/18 10:00,0,OK,10/19/18 10:00,0,OK,10/19/18 10:00,32981.64,OK,10/19/18 10:00,55.22835,OK,10/19/18 10:00,46.84026,OK,10/19/18 10:00,0.02606201,OK,10/19/18 10:00,73.56549,OK,10/19/18 10:00,41.03146,OK,10/19/18 10:00,1669711,OK,10/19/18 10:00,6313072,OK,10/19/18 10:00,4126938,OK,10/19/18 10:00,4075058,OK,10/19/18 10:00,120.8907,OK,10/19/18 10:00,0.9375196,OK,10/19/18 10:00,570.3132,OK,10/19/18 10:00,3664554,OK,
10/19/18 10:15,0,OK,10/19/18 10:15,395779.6875,OK,10/19/18 10:15,41186.50391,OK,10/19/18 10:15,27.10272026,OK,10/19/18 10:15,1536.507568,OK,10/19/18 10:15,50387244,OK,10/19/18 10:15,1.259125,OK,10/19/18 10:15,178.7473297,OK,10/19/18 10:15,414.8348389,OK,10/19/18 10:15,13454530,OK,10/19/18 10:15,14050140,OK,10/19/18 10:15,14827850,OK,10/19/18 10:15,12894810,OK,10/19/18 10:15,16035970,OK,10/19/18 10:15,0,OK,10/19/18 10:15,0,OK,10/19/18 10:15,32981.64,OK,10/19/18 10:15,55.32964,OK,10/19/18 10:15,46.68944,OK,10/19/18 10:15,0.02603149,OK,10/19/18 10:15,73.51086,OK,10/19/18 10:15,41.21634,OK,10/19/18 10:15,1669772,OK,10/19/18 10:15,6313075,OK,10/19/18 10:15,4127013,OK,10/19/18 10:15,4075059,OK,10/19/18 10:15,120.7257,OK,10/19/18 10:15,1.030204,OK,10/19/18 10:15,576.6214,OK,10/19/18 10:15,3664608,OK,
10/19/18 10:30,0,OK,10/19/18 10:30,395779.6875,OK,10/19/18 10:30,41186.81641,OK,10/19/18 10:30,27.08104324,OK,10/19/18 10:30,1540.788208,OK,10/19/18 10:30,50387628,OK,10/19/18 10:30,1.26363269,OK,10/19/18 10:30,180.0952606,OK,10/19/18 10:30,413.6290588,OK,10/19/18 10:30,13454530,OK,10/19/18 10:30,14050290,OK,10/19/18 10:30,14827850,OK,10/19/18 10:30,12894810,OK,10/19/18 10:30,16035970,OK,10/19/18 10:30,0,OK,10/19/18 10:30,0,OK,10/19/18 10:30,32981.64,OK,10/19/18 10:30,55.31575,OK,10/19/18 10:30,47.15312,OK,10/19/18 10:30,0.02557373,OK,10/19/18 10:30,73.31146,OK,10/19/18 10:30,41.43581,OK,10/19/18 10:30,1669851,OK,10/19/18 10:30,6313079,OK,10/19/18 10:30,4127090,OK,10/19/18 10:30,4075059,OK,10/19/18 10:30,120.437,OK,10/19/18 10:30,0.8808941,OK,10/19/18 10:30,637.5884,OK,10/19/18 10:30,3664884,OK,
10/19/18 10:45,0,OK,10/19/18 10:45,395779.6875,OK,10/19/18 10:45,41187.14063,OK,10/19/18 10:45,28.15618134,OK,10/19/18 10:45,1613.113037,OK,10/19/18 10:45,50388024,OK,10/19/18 10:45,1.323560303,OK,10/19/18 10:45,180.2527008,OK,10/19/18 10:45,412.7461548,OK,10/19/18 10:45,13454530,OK,10/19/18 10:45,14050450,OK,10/19/18 10:45,14827850,OK,10/19/18 10:45,12894810,OK,10/19/18 10:45,16035970,OK,10/19/18 10:45,0,OK,10/19/18 10:45,0,OK,10/19/18 10:45,32981.64,OK,10/19/18 10:45,55.37627,OK,10/19/18 10:45,47.00914,OK,10/19/18 10:45,0.02566528,OK,10/19/18 10:45,73.2829,OK,10/19/18 10:45,41.10368,OK,10/19/18 10:45,1669914,OK,10/19/18 10:45,6313082,OK,10/19/18 10:45,4127173,OK,10/19/18 10:45,4075060,OK,10/19/18 10:45,120.4874,OK,10/19/18 10:45,1.088312,OK,10/19/18 10:45,641.5762,OK,10/19/18 10:45,3665329,OK,
10/19/18 11:00,0,OK,10/19/18 11:00,395779.6875,OK,10/19/18 11:00,41187.47656,OK,10/19/18 11:00,28.08231735,OK,10/19/18 11:00,1607.331421,OK,10/19/18 11:00,50388432,OK,10/19/18 11:00,1.319087646,OK,10/19/18 11:00,180.4702454,OK,10/19/18 11:00,412.3988037,OK,10/19/18 11:00,13454530,OK,10/19/18 11:00,14050620,OK,10/19/18 11:00,14827850,OK,10/19/18 11:00,12894810,OK,10/19/18 11:00,16035970,OK,10/19/18 11:00,0,OK,10/19/18 11:00,0,OK,10/19/18 11:00,32981.64,OK,10/19/18 11:00,55.38786,OK,10/19/18 11:00,46.79756,OK,10/19/18 11:00,0.02667236,OK,10/19/18 11:00,73.20551,OK,10/19/18 11:00,40.92148,OK,10/19/18 11:00,1669992,OK,10/19/18 11:00,6313085,OK,10/19/18 11:00,4127253,OK,10/19/18 11:00,4075061,OK,10/19/18 11:00,120.6341,OK,10/19/18 11:00,0.9011078,OK,10/19/18 11:00,642.9161,OK,10/19/18 11:00,3665425,OK,
10/19/18 11:15,0,OK,10/19/18 11:15,395779.6875,OK,10/19/18 11:15,41187.80469,OK,10/19/18 11:15,27.71430779,OK,10/19/18 11:15,1590.121704,OK,10/19/18 11:15,50388832,OK,10/19/18 11:15,1.30551355,OK,10/19/18 11:15,181.1678009,OK,10/19/18 11:15,411.7496948,OK,10/19/18 11:15,13454530,OK,10/19/18 11:15,14050780,OK,10/19/18 11:15,14827850,OK,10/19/18 11:15,12894810,OK,10/19/18 11:15,16035970,OK,10/19/18 11:15,0,OK,10/19/18 11:15,0,OK,10/19/18 11:15,32981.64,OK,10/19/18 11:15,55.48006,OK,10/19/18 11:15,47.1884,OK,10/19/18 11:15,0.0267334,OK,10/19/18 11:15,73.18445,OK,10/19/18 11:15,41.33414,OK,10/19/18 11:15,1670031,OK,10/19/18 11:15,6313087,OK,10/19/18 11:15,4127300,OK,10/19/18 11:15,4075061,OK,10/19/18 11:15,120.6936,OK,10/19/18 11:15,0.9085694,OK,10/19/18 11:15,661.7019,OK,10/19/18 11:15,3665711,OK,
10/19/18 11:30,0,OK,10/19/18 11:30,395779.6875,OK,10/19/18 11:30,41188.125,OK,10/19/18 11:30,26.88238525,OK,10/19/18 11:30,1533.429321,OK,10/19/18 11:30,50389220,OK,10/19/18 11:30,1.259755737,OK,10/19/18 11:30,181.4980469,OK,10/19/18 11:30,410.5911865,OK,10/19/18 11:30,13454530,OK,10/19/18 11:30,14050940,OK,10/19/18 11:30,14827850,OK,10/19/18 11:30,12894810,OK,10/19/18 11:30,16035970,OK,10/19/18 11:30,0,OK,10/19/18 11:30,0,OK,10/19/18 11:30,32981.64,OK,10/19/18 11:30,55.50954,OK,10/19/18 11:30,46.85591,OK,10/19/18 11:30,0.02713013,OK,10/19/18 11:30,73.18298,OK,10/19/18 11:30,41.15503,OK,10/19/18 11:30,1670031,OK,10/19/18 11:30,6313087,OK,10/19/18 11:30,4127300,OK,10/19/18 11:30,4075061,OK,10/19/18 11:30,120.6341,OK,10/19/18 11:30,0.92539,OK,10/19/18 11:30,651.2822,OK,10/19/18 11:30,3665956,OK,
10/19/18 11:45,0,OK,10/19/18 11:45,395779.6875,OK,10/19/18 11:45,41188.43359,OK,10/19/18 11:45,26.22046471,OK,10/19/18 11:45,1488.492432,OK,10/19/18 11:45,50389600,OK,10/19/18 11:45,1.223867554,OK,10/19/18 11:45,181.7799225,OK,10/19/18 11:45,408.9872437,OK,10/19/18 11:45,13454530,OK,10/19/18 11:45,14051100,OK,10/19/18 11:45,14827850,OK,10/19/18 11:45,12894810,OK,10/19/18 11:45,16035970,OK,10/19/18 11:45,0,OK,10/19/18 11:45,0,OK,10/19/18 11:45,32981.64,OK,10/19/18 11:45,55.51125,OK,10/19/18 11:45,46.9659,OK,10/19/18 11:45,0.02819824,OK,10/19/18 11:45,73.19702,OK,10/19/18 11:45,41.2861,OK,10/19/18 11:45,1670031,OK,10/19/18 11:45,6313087,OK,10/19/18 11:45,4127300,OK,10/19/18 11:45,4075061,OK,10/19/18 11:45,120.5607,OK,10/19/18 11:45,0.924969,OK,10/19/18 11:45,646.2476,OK,10/19/18 11:45,3666231,OK,
10/19/18 12:00,0,OK,10/19/18 12:00,395779.6875,OK,10/19/18 12:00,41188.74219,OK,10/19/18 12:00,25.63843536,OK,10/19/18 12:00,1451.594116,OK,10/19/18 12:00,50389972,OK,10/19/18 12:00,1.194661011,OK,10/19/18 12:00,182.7048187,OK,10/19/18 12:00,407.3657227,OK,10/19/18 12:00,13454530,OK,10/19/18 12:00,14051270,OK,10/19/18 12:00,14827850,OK,10/19/18 12:00,12894810,OK,10/19/18 12:00,16035970,OK,10/19/18 12:00,0,OK,10/19/18 12:00,0,OK,10/19/18 12:00,32981.64,OK,10/19/18 12:00,55.51195,OK,10/19/18 12:00,46.53951,OK,10/19/18 12:00,0.02627563,OK,10/19/18 12:00,73.2381,OK,10/19/18 12:00,41.02583,OK,10/19/18 12:00,1670031,OK,10/19/18 12:00,6313087,OK,10/19/18 12:00,4127300,OK,10/19/18 12:00,4075061,OK,10/19/18 12:00,120.5195,OK,10/19/18 12:00,0.941219,OK,10/19/18 12:00,658.4487,OK,10/19/18 12:00,3666332,OK,
10/19/18 12:15,0,OK,10/19/18 12:15,395779.6875,OK,10/19/18 12:15,41189.05078,OK,10/19/18 12:15,25.72494888,OK,10/19/18 12:15,1474.774048,OK,10/19/18 12:15,50390344,OK,10/19/18 12:15,1.215229248,OK,10/19/18 12:15,187.0780487,OK,10/19/18 12:15,406.2341919,OK,10/19/18 12:15,13454530,OK,10/19/18 12:15,14051440,OK,10/19/18 12:15,14827850,OK,10/19/18 12:15,12894810,OK,10/19/18 12:15,16035970,OK,10/19/18 12:15,0,OK,10/19/18 12:15,0,OK,10/19/18 12:15,32981.64,OK,10/19/18 12:15,55.53618,OK,10/19/18 12:15,46.9413,OK,10/19/18 12:15,0.02819824,OK,10/19/18 12:15,73.24896,OK,10/19/18 12:15,41.19696,OK,10/19/18 12:15,1670031,OK,10/19/18 12:15,6313087,OK,10/19/18 12:15,4127300,OK,10/19/18 12:15,4075061,OK,10/19/18 12:15,120.6111,OK,10/19/18 12:15,0.9093051,OK,10/19/18 12:15,673.6762,OK,10/19/18 12:15,3666481,OK,
10/19/18 12:30,0,OK,10/19/18 12:30,395779.6875,OK,10/19/18 12:30,41189.34766,OK,10/19/18 12:30,25.00523949,OK,10/19/18 12:30,1418.0979,OK,10/19/18 12:30,50390708,OK,10/19/18 12:30,1.169259644,OK,10/19/18 12:30,185.4302368,OK,10/19/18 12:30,404.4924622,OK,10/19/18 12:30,13454530,OK,10/19/18 12:30,14051600,OK,10/19/18 12:30,14827850,OK,10/19/18 12:30,12894810,OK,10/19/18 12:30,16035970,OK,10/19/18 12:30,0,OK,10/19/18 12:30,0,OK,10/19/18 12:30,32981.64,OK,10/19/18 12:30,55.5157,OK,10/19/18 12:30,47.20717,OK,10/19/18 12:30,0.02774048,OK,10/19/18 12:30,73.20538,OK,10/19/18 12:30,41.00204,OK,10/19/18 12:30,1670031,OK,10/19/18 12:30,6313087,OK,10/19/18 12:30,4127300,OK,10/19/18 12:30,4075061,OK,10/19/18 12:30,120.6249,OK,10/19/18 12:30,0.9178521,OK,10/19/18 12:30,659.6021,OK,10/19/18 12:30,3666850,OK,
10/19/18 12:45,0,OK,10/19/18 12:45,395779.6875,OK,10/19/18 12:45,41189.64453,OK,10/19/18 12:45,24.70834923,OK,10/19/18 12:45,1408.155273,OK,10/19/18 12:45,50391068,OK,10/19/18 12:45,1.162349243,OK,10/19/18 12:45,188.5358429,OK,10/19/18 12:45,403.2410889,OK,10/19/18 12:45,13454530,OK,10/19/18 12:45,14051790,OK,10/19/18 12:45,14827850,OK,10/19/18 12:45,12894810,OK,10/19/18 12:45,16035970,OK,10/19/18 12:45,0,OK,10/19/18 12:45,0,OK,10/19/18 12:45,32981.64,OK,10/19/18 12:45,55.60225,OK,10/19/18 12:45,47.66408,OK,10/19/18 12:45,0.02670288,OK,10/19/18 12:45,73.41595,OK,10/19/18 12:45,42.36177,OK,10/19/18 12:45,1670031,OK,10/19/18 12:45,6313087,OK,10/19/18 12:45,4127300,OK,10/19/18 12:45,4075061,OK,10/19/18 12:45,120.5653,OK,10/19/18 12:45,0.8079425,OK,10/19/18 12:45,927.0037,OK,10/19/18 12:45,3666978,OK,
10/19/18 13:00,0,OK,10/19/18 13:00,395779.6875,OK,10/19/18 13:00,41189.9375,OK,10/19/18 13:00,24.67637444,OK,10/19/18 13:00,1404.85498,OK,10/19/18 13:00,50391424,OK,10/19/18 13:00,1.16064502,OK,10/19/18 13:00,188.106781,OK,10/19/18 13:00,401.3731079,OK,10/19/18 13:00,13454530,OK,10/19/18 13:00,14052160,OK,10/19/18 13:00,14827850,OK,10/19/18 13:00,12894810,OK,10/19/18 13:00,16035970,OK,10/19/18 13:00,0,OK,10/19/18 13:00,0,OK,10/19/18 13:00,32981.64,OK,10/19/18 13:00,55.73674,OK,10/19/18 13:00,49.13936,OK,10/19/18 13:00,0.02789307,OK,10/19/18 13:00,72.40143,OK,10/19/18 13:00,41.98676,OK,10/19/18 13:00,1670031,OK,10/19/18 13:00,6313087,OK,10/19/18 13:00,4127300,OK,10/19/18 13:00,4075061,OK,10/19/18 13:00,120.5653,OK,10/19/18 13:00,0.7240886,OK,10/19/18 13:00,1866.732,OK,10/19/18 13:00,3667085,OK,
