OSU_RTS.CALC.1104_DWC Time [SNAP],OSU_RTS.CALC.1104_DWC Value [SNAP],OSU_RTS.CALC.1104_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CST Time [SNAP],OSU_RTS.MDBUS_RH.1104_CST Value [SNAP],OSU_RTS.MDBUS_RH.1104_CST Status [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1104_EC Time [SNAP],OSU_RTS.MDBUS_RH.1104_EC Value [SNAP],OSU_RTS.MDBUS_RH.1104_EC Status [SNAP],OSU_RTS.MDBUS_RH.1104_EL Time [SNAP],OSU_RTS.MDBUS_RH.1104_EL Value [SNAP],OSU_RTS.MDBUS_RH.1104_EL Status [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HST Time [SNAP],OSU_RTS.MDBUS_RH.1104_HST Value [SNAP],OSU_RTS.MDBUS_RH.1104_HST Status [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Status [SNAP],Comments
10/15/18 6:00,14357424,OK,10/15/18 6:00,3.89512825,OK,10/15/18 6:00,3.515106201,OK,10/15/18 6:00,881207.5,OK,10/15/18 6:00,49.61286926,OK,10/15/18 6:00,45.71774292,OK,10/15/18 6:00,21.59625915,OK,,,,10/15/18 6:00,5040,OK,10/15/18 6:00,7.717354774,OK,10/15/18 6:00,31.18166161,OK,10/15/18 6:00,140.7575073,OK,10/15/18 6:00,148.4748688,OK,10/15/18 6:00,1816559.5,OK,10/15/18 6:00,8.223039417,OK,10/15/18 6:00,50400,OK,10/15/18 6:00,2254944,OK,10/15/18 6:00,66.32590625,OK,10/15/18 6:00,0.188145787,OK,10/15/18 6:00,0,OK,10/15/18 6:00,5895651,OK,10/15/18 6:00,1646808.75,OK,10/15/18 6:00,105.0648804,OK,10/15/18 6:00,105.2530365,OK,10/15/18 6:00,101.8053971,OK,10/15/18 6:00,42.18127441,OK,10/15/18 6:00,10574490,OK,
10/15/18 6:15,14357424,OK,10/15/18 6:15,5.750504017,OK,10/15/18 6:15,7.332303047,OK,10/15/18 6:15,881208.75,OK,10/15/18 6:15,50.65671158,OK,10/15/18 6:15,44.90620422,OK,10/15/18 6:15,30.50633521,OK,,,,10/15/18 6:15,5040,OK,10/15/18 6:15,8.541772842,OK,10/15/18 6:15,57.66178894,OK,10/15/18 6:15,139.8039398,OK,10/15/18 6:15,148.3457031,OK,10/15/18 6:15,1816567.75,OK,10/15/18 6:15,13.74030776,OK,10/15/18 6:15,50400,OK,10/15/18 6:15,2254961,OK,10/15/18 6:15,67.14379688,OK,10/15/18 6:15,10.24412823,OK,10/15/18 6:15,517.1524048,OK,10/15/18 6:15,5895678.5,OK,10/15/18 6:15,1646821.375,OK,10/15/18 6:15,102.9846497,OK,10/15/18 6:15,113.2287903,OK,10/15/18 6:15,101.9658821,OK,10/15/18 6:15,87.98763657,OK,10/15/18 6:15,10574505,OK,
10/15/18 6:30,14357424,OK,10/15/18 6:30,5.984089375,OK,10/15/18 6:30,12.67105103,OK,10/15/18 6:30,881211.625,OK,10/15/18 6:30,50.86754227,OK,10/15/18 6:30,44.88345337,OK,10/15/18 6:30,50.66056723,OK,,,,10/15/18 6:30,5040,OK,10/15/18 6:30,20.67859268,OK,10/15/18 6:30,86.65057373,OK,10/15/18 6:30,127.524147,OK,10/15/18 6:30,148.2027435,OK,10/15/18 6:30,1816581.75,OK,10/15/18 6:30,8.534923096,OK,10/15/18 6:30,50400,OK,10/15/18 6:30,2254978,OK,10/15/18 6:30,68.74192969,OK,10/15/18 6:30,5.653744698,OK,10/15/18 6:30,286.6345825,OK,10/15/18 6:30,5895760,OK,10/15/18 6:30,1646834.125,OK,10/15/18 6:30,112.1005859,OK,10/15/18 6:30,117.7543335,OK,10/15/18 6:30,102.5114252,OK,10/15/18 6:30,152.0526123,OK,10/15/18 6:30,10574539.5,OK,
10/15/18 6:45,14357424,OK,10/15/18 6:45,5.609743595,OK,10/15/18 6:45,8.367656708,OK,10/15/18 6:45,881214.25,OK,10/15/18 6:45,49.98358154,OK,10/15/18 6:45,44.37384033,OK,10/15/18 6:45,35.6381802,OK,,,,10/15/18 6:45,5040,OK,10/15/18 6:45,16.74127388,OK,10/15/18 6:45,67.53171539,OK,10/15/18 6:45,131.2357483,OK,10/15/18 6:45,147.9770203,OK,10/15/18 6:45,1816602.625,OK,10/15/18 6:45,8.21478679,OK,10/15/18 6:45,50400,OK,10/15/18 6:45,2254994,OK,10/15/18 6:45,67.27290625,OK,10/15/18 6:45,-0.304329455,OK,10/15/18 6:45,0,OK,10/15/18 6:45,5895798.5,OK,10/15/18 6:45,1646846.75,OK,10/15/18 6:45,115.3804932,OK,10/15/18 6:45,115.0761719,OK,10/15/18 6:45,102.1687426,OK,10/15/18 6:45,100.4118805,OK,10/15/18 6:45,10574571,OK,
10/15/18 7:00,14357424,OK,10/15/18 7:00,6.132685661,OK,10/15/18 7:00,8.54758358,OK,10/15/18 7:00,881216.5,OK,10/15/18 7:00,50.6470871,OK,10/15/18 7:00,44.5144043,OK,10/15/18 7:00,33.34156851,OK,,,,10/15/18 7:00,5040,OK,10/15/18 7:00,15.89334679,OK,10/15/18 7:00,67.49524689,OK,10/15/18 7:00,131.826416,OK,10/15/18 7:00,147.7197723,OK,10/15/18 7:00,1816615.25,OK,10/15/18 7:00,8.647668474,OK,10/15/18 7:00,50400,OK,10/15/18 7:00,2255012,OK,10/15/18 7:00,67.67048438,OK,10/15/18 7:00,0.106851965,OK,10/15/18 7:00,0,OK,10/15/18 7:00,5895798.5,OK,10/15/18 7:00,1646859.5,OK,10/15/18 7:00,111.9659119,OK,10/15/18 7:00,112.0727615,OK,10/15/18 7:00,102.27672,OK,10/15/18 7:00,102.571003,OK,10/15/18 7:00,10574598,OK,
10/15/18 7:15,14357425,OK,10/15/18 7:15,5.794739723,OK,10/15/18 7:15,9.604040146,OK,10/15/18 7:15,881218.8125,OK,10/15/18 7:15,50.75317001,OK,10/15/18 7:15,44.95842743,OK,10/15/18 7:15,39.65390586,OK,,,,10/15/18 7:15,5041,OK,10/15/18 7:15,20.97100449,OK,10/15/18 7:15,115.902359,OK,10/15/18 7:15,127.4120178,OK,10/15/18 7:15,148.3830109,OK,10/15/18 7:15,1816640.25,OK,10/15/18 7:15,11.25756768,OK,10/15/18 7:15,50410,OK,10/15/18 7:15,2255030,OK,10/15/18 7:15,70.91997656,OK,10/15/18 7:15,0.130089372,OK,10/15/18 7:15,0,OK,10/15/18 7:15,5895798.5,OK,10/15/18 7:15,1646872.125,OK,10/15/18 7:15,109.7577667,OK,10/15/18 7:15,109.8878555,OK,10/15/18 7:15,102.1220619,OK,10/15/18 7:15,115.2484818,OK,10/15/18 7:15,10574625.75,OK,
10/15/18 7:30,14357426,OK,10/15/18 7:30,5.667253494,OK,10/15/18 7:30,8.885900497,OK,10/15/18 7:30,881220.75,OK,10/15/18 7:30,50.25521851,OK,10/15/18 7:30,44.5879631,OK,10/15/18 7:30,37.52510351,OK,,,,10/15/18 7:30,5042,OK,10/15/18 7:30,21.13219833,OK,10/15/18 7:30,108.2380524,OK,10/15/18 7:30,127.4048767,OK,10/15/18 7:30,148.5370789,OK,10/15/18 7:30,1816663.375,OK,10/15/18 7:30,10.43332329,OK,10/15/18 7:30,50420,OK,10/15/18 7:30,2255049,OK,10/15/18 7:30,81.33710156,OK,10/15/18 7:30,-0.170257106,OK,10/15/18 7:30,0,OK,10/15/18 7:30,5895798.5,OK,10/15/18 7:30,1646884.875,OK,10/15/18 7:30,107.5012131,OK,10/15/18 7:30,107.3309631,OK,10/15/18 7:30,102.3504194,OK,10/15/18 7:30,106.630806,OK,10/15/18 7:30,10574649,OK,
10/15/18 7:45,14357428,OK,10/15/18 7:45,6.186248302,OK,10/15/18 7:45,8.242025375,OK,10/15/18 7:45,881223.0625,OK,10/15/18 7:45,50.46999359,OK,10/15/18 7:45,44.28374481,OK,10/15/18 7:45,31.86849624,OK,,,,10/15/18 7:45,5044,OK,10/15/18 7:45,21.2035408,OK,10/15/18 7:45,42.31593704,OK,10/15/18 7:45,127.3256607,OK,10/15/18 7:45,148.5292053,OK,10/15/18 7:45,1816688.5,OK,10/15/18 7:45,4.065182671,OK,10/15/18 7:45,50440,OK,10/15/18 7:45,2255069,OK,10/15/18 7:45,77.07267188,OK,10/15/18 7:45,-0.354704916,OK,10/15/18 7:45,0,OK,10/15/18 7:45,5895798.5,OK,10/15/18 7:45,1646897.5,OK,10/15/18 7:45,105.4123535,OK,10/15/18 7:45,105.0576477,OK,10/15/18 7:45,102.4350239,OK,10/15/18 7:45,98.9043045,OK,10/15/18 7:45,10574676.75,OK,
10/15/18 8:00,14357429,OK,10/15/18 8:00,7.534342766,OK,10/15/18 8:00,10.90928459,OK,10/15/18 8:00,881225.375,OK,10/15/18 8:00,50.73157501,OK,10/15/18 8:00,43.19723129,OK,10/15/18 8:00,34.62484613,OK,,,,10/15/18 8:00,5045,OK,10/15/18 8:00,21.16094971,OK,10/15/18 8:00,115.7140503,OK,10/15/18 8:00,126.859108,OK,10/15/18 8:00,148.0200653,OK,10/15/18 8:00,1816711.375,OK,10/15/18 8:00,11.13746436,OK,10/15/18 8:00,50450,OK,10/15/18 8:00,2255089,OK,10/15/18 8:00,76.12920313,OK,10/15/18 8:00,0.075268656,OK,10/15/18 8:00,0,OK,10/15/18 8:00,5895798.5,OK,10/15/18 8:00,1646910.25,OK,10/15/18 8:00,103.217514,OK,10/15/18 8:00,103.292778,OK,10/15/18 8:00,101.9193723,OK,10/15/18 8:00,130.9114151,OK,10/15/18 8:00,10574704.5,OK,
10/15/18 8:15,14357430,OK,10/15/18 8:15,6.260600567,OK,10/15/18 8:15,10.76536942,OK,10/15/18 8:15,881228,OK,10/15/18 8:15,50.53838348,OK,10/15/18 8:15,44.27777863,OK,10/15/18 8:15,41.13097804,OK,,,,10/15/18 8:15,5046,OK,10/15/18 8:15,21.04157257,OK,10/15/18 8:15,111.3013916,OK,10/15/18 8:15,127.1371765,OK,10/15/18 8:15,148.1787415,OK,10/15/18 8:15,1816734,OK,10/15/18 8:15,10.7738961,OK,10/15/18 8:15,50460,OK,10/15/18 8:15,2255109,OK,10/15/18 8:15,94.85339063,OK,10/15/18 8:15,7.341561317,OK,10/15/18 8:15,373.344635,OK,10/15/18 8:15,5895842.5,OK,10/15/18 8:15,1646923,OK,10/15/18 8:15,104.2074432,OK,10/15/18 8:15,111.5490036,OK,10/15/18 8:15,102.6735459,OK,10/15/18 8:15,129.184433,OK,10/15/18 8:15,10574736,OK,
10/15/18 8:30,14357432,OK,10/15/18 8:30,6.684882641,OK,10/15/18 8:30,9.774237633,OK,10/15/18 8:30,881230.4375,OK,10/15/18 8:30,50.18623734,OK,10/15/18 8:30,43.50135803,OK,10/15/18 8:30,34.9650222,OK,,,,10/15/18 8:30,5048,OK,10/15/18 8:30,21.55642319,OK,10/15/18 8:30,62.86672211,OK,10/15/18 8:30,127.1340485,OK,10/15/18 8:30,148.6904755,OK,10/15/18 8:30,1816759.75,OK,10/15/18 8:30,5.940857238,OK,10/15/18 8:30,50480,OK,10/15/18 8:30,2255132,OK,10/15/18 8:30,96.39329688,OK,10/15/18 8:30,5.23442173,OK,10/15/18 8:30,264.366333,OK,10/15/18 8:30,5895924,OK,10/15/18 8:30,1646935.625,OK,10/15/18 8:30,112.8334732,OK,10/15/18 8:30,118.067894,OK,10/15/18 8:30,102.1290282,OK,10/15/18 8:30,117.2908516,OK,10/15/18 8:30,10574765.25,OK,
10/15/18 8:45,14357434,OK,10/15/18 8:45,7.843505859,OK,10/15/18 8:45,18.01179123,OK,10/15/18 8:45,881234.0625,OK,10/15/18 8:45,50.95353699,OK,10/15/18 8:45,43.11003113,OK,10/15/18 8:45,54.91414351,OK,,,,10/15/18 8:45,5050,OK,10/15/18 8:45,22.50285721,OK,10/15/18 8:45,101.4509048,OK,10/15/18 8:45,126.3720551,OK,10/15/18 8:45,148.8749084,OK,10/15/18 8:45,1816793.5,OK,10/15/18 8:45,9.184545463,OK,10/15/18 8:45,50500,OK,10/15/18 8:45,2255155,OK,10/15/18 8:45,93.58108594,OK,10/15/18 8:45,-0.784098625,OK,10/15/18 8:45,0,OK,10/15/18 8:45,5895958.5,OK,10/15/18 8:45,1646948.375,OK,10/15/18 8:45,115.6059418,OK,10/15/18 8:45,114.8218536,OK,10/15/18 8:45,102.6686874,OK,10/15/18 8:45,216.1414948,OK,10/15/18 8:45,10574808.75,OK,
10/15/18 9:00,14357435,OK,10/15/18 9:00,6.814929485,OK,10/15/18 9:00,5.493529797,OK,10/15/18 9:00,881237,OK,10/15/18 9:00,49.60403061,OK,10/15/18 9:00,42.78910065,OK,10/15/18 9:00,19.27208547,OK,,,,10/15/18 9:00,5051,OK,10/15/18 9:00,22.55161858,OK,10/15/18 9:00,106.0616455,OK,10/15/18 9:00,125.6114349,OK,10/15/18 9:00,148.1630554,OK,10/15/18 9:00,1816819.75,OK,10/15/18 9:00,9.579632914,OK,10/15/18 9:00,50510,OK,10/15/18 9:00,2255177,OK,10/15/18 9:00,84.95821875,OK,10/15/18 9:00,0.185630545,OK,10/15/18 9:00,0,OK,10/15/18 9:00,5895958.5,OK,10/15/18 9:00,1646961,OK,10/15/18 9:00,112.2217865,OK,10/15/18 9:00,112.4074173,OK,10/15/18 9:00,102.4002332,OK,10/15/18 9:00,65.92235756,OK,10/15/18 9:00,10574844,OK,
10/15/18 9:15,14357437,OK,10/15/18 9:15,7.409401894,OK,10/15/18 9:15,7.890541553,OK,10/15/18 9:15,881238.3125,OK,10/15/18 9:15,50.38354492,OK,10/15/18 9:15,42.97414398,OK,10/15/18 9:15,25.52455833,OK,,,,10/15/18 9:15,5053,OK,10/15/18 9:15,23.10904503,OK,10/15/18 9:15,116.022583,OK,10/15/18 9:15,126.3389359,OK,10/15/18 9:15,149.4479828,OK,10/15/18 9:15,1816849,OK,10/15/18 9:15,10.22971,OK,10/15/18 9:15,50530,OK,10/15/18 9:15,2255198,OK,10/15/18 9:15,81.53517969,OK,10/15/18 9:15,0.044539995,OK,10/15/18 9:15,0,OK,10/15/18 9:15,5895958.5,OK,10/15/18 9:15,1646973.75,OK,10/15/18 9:15,110.1891022,OK,10/15/18 9:15,110.2336426,OK,10/15/18 9:15,102.3544803,OK,10/15/18 9:15,94.91248512,OK,10/15/18 9:15,10574859.75,OK,
10/15/18 9:30,14357439,OK,10/15/18 9:30,6.478982925,OK,10/15/18 9:30,8.678777695,OK,10/15/18 9:30,881241.125,OK,10/15/18 9:30,50.81921387,OK,10/15/18 9:30,44.34023285,OK,10/15/18 9:30,32.04243771,OK,,,,10/15/18 9:30,5055,OK,10/15/18 9:30,23.57925034,OK,10/15/18 9:30,125.2243195,OK,10/15/18 9:30,126.3260956,OK,10/15/18 9:30,149.9053497,OK,10/15/18 9:30,1816881,OK,10/15/18 9:30,10.82216366,OK,10/15/18 9:30,50550,OK,10/15/18 9:30,2255218,OK,10/15/18 9:30,82.537375,OK,10/15/18 9:30,-0.252748728,OK,10/15/18 9:30,0,OK,10/15/18 9:30,5895958.5,OK,10/15/18 9:30,1646986.375,OK,10/15/18 9:30,108.0433502,OK,10/15/18 9:30,107.790596,OK,10/15/18 9:30,102.5937429,OK,10/15/18 9:30,104.1453323,OK,10/15/18 9:30,10574893.5,OK,
10/15/18 9:45,14357441,OK,10/15/18 9:45,5.380377293,OK,10/15/18 9:45,5.090611458,OK,10/15/18 9:45,881242.4375,OK,10/15/18 9:45,50.11265182,OK,10/15/18 9:45,44.73227692,OK,10/15/18 9:45,22.66101229,OK,,,,10/15/18 9:45,5057,OK,10/15/18 9:45,23.85379791,OK,10/15/18 9:45,162.0457916,OK,10/15/18 9:45,126.1451721,OK,10/15/18 9:45,149.9989624,OK,10/15/18 9:45,1816913.125,OK,10/15/18 9:45,13.84357215,OK,10/15/18 9:45,50570,OK,10/15/18 9:45,2255239,OK,10/15/18 9:45,70.29748438,OK,10/15/18 9:45,-0.282655835,OK,10/15/18 9:45,0,OK,10/15/18 9:45,5895958.5,OK,10/15/18 9:45,1646999.125,OK,10/15/18 9:45,105.7099228,OK,10/15/18 9:45,105.4272614,OK,10/15/18 9:45,102.1588384,OK,10/15/18 9:45,61.15885162,OK,10/15/18 9:45,10574909.25,OK,
10/15/18 10:00,14357443,OK,10/15/18 10:00,8.195457458,OK,10/15/18 10:00,26.77433205,OK,10/15/18 10:00,881246.25,OK,10/15/18 10:00,51.29626846,OK,10/15/18 10:00,43.100811,OK,10/15/18 10:00,78.09562926,OK,,,,10/15/18 10:00,5059,OK,10/15/18 10:00,23.04080391,OK,10/15/18 10:00,131.676178,OK,10/15/18 10:00,126.1600494,OK,10/15/18 10:00,149.2008514,OK,10/15/18 10:00,1816944.5,OK,10/15/18 10:00,11.6435719,OK,10/15/18 10:00,50590,OK,10/15/18 10:00,2255259,OK,10/15/18 10:00,77.00107813,OK,10/15/18 10:00,9.59113121,OK,10/15/18 10:00,487.1207581,OK,10/15/18 10:00,5895983,OK,10/15/18 10:00,1647011.875,OK,10/15/18 10:00,103.4104691,OK,10/15/18 10:00,113.0016022,OK,10/15/18 10:00,102.5780769,OK,10/15/18 10:00,321.2919846,OK,10/15/18 10:00,10574955,OK,
10/15/18 10:15,14357444,OK,10/15/18 10:15,5.563925743,OK,10/15/18 10:15,9.323484421,OK,10/15/18 10:15,881250.3125,OK,10/15/18 10:15,49.14570236,OK,10/15/18 10:15,43.58177567,OK,10/15/18 10:15,40.06766739,OK,,,,10/15/18 10:15,5060,OK,10/15/18 10:15,21.9087429,OK,10/15/18 10:15,110.6880035,OK,10/15/18 10:15,126.1911697,OK,10/15/18 10:15,148.0999146,OK,10/15/18 10:15,1816975.625,OK,10/15/18 10:15,10.29043509,OK,10/15/18 10:15,50600,OK,10/15/18 10:15,2255279,OK,10/15/18 10:15,79.54842188,OK,10/15/18 10:15,5.991979599,OK,10/15/18 10:15,303.2949829,OK,10/15/18 10:15,5896062.5,OK,10/15/18 10:15,1647024.625,OK,10/15/18 10:15,111.9488678,OK,10/15/18 10:15,117.9408493,OK,10/15/18 10:15,102.3514041,OK,10/15/18 10:15,111.881813,OK,10/15/18 10:15,10575003.75,OK,
10/15/18 10:30,14357446,OK,10/15/18 10:30,7.383471489,OK,10/15/18 10:30,10.69527531,OK,10/15/18 10:30,881252.875,OK,10/15/18 10:30,50.45832062,OK,10/15/18 10:30,43.07485199,OK,10/15/18 10:30,34.63728534,OK,,,,10/15/18 10:30,5062,OK,10/15/18 10:30,22.93083572,OK,10/15/18 10:30,100.6600647,OK,10/15/18 10:30,126.0521774,OK,10/15/18 10:30,148.983017,OK,10/15/18 10:30,1817001,OK,10/15/18 10:30,8.943120143,OK,10/15/18 10:30,50620,OK,10/15/18 10:30,2255300,OK,10/15/18 10:30,88.60957813,OK,10/15/18 10:30,-0.813616157,OK,10/15/18 10:30,0,OK,10/15/18 10:30,5896100,OK,10/15/18 10:30,1647037.25,OK,10/15/18 10:30,115.3760071,OK,10/15/18 10:30,114.5623932,OK,10/15/18 10:30,102.2338073,OK,10/15/18 10:30,128.3433037,OK,10/15/18 10:30,10575034.5,OK,
10/15/18 10:45,14357447,OK,10/15/18 10:45,6.548495293,OK,10/15/18 10:45,10.6658392,OK,10/15/18 10:45,881255.5625,OK,10/15/18 10:45,50.51806641,OK,10/15/18 10:45,43.96957397,OK,10/15/18 10:45,38.95545439,OK,,,,10/15/18 10:45,5063,OK,10/15/18 10:45,22.70315933,OK,10/15/18 10:45,157.4062958,OK,10/15/18 10:45,126.3961639,OK,10/15/18 10:45,149.0993347,OK,10/15/18 10:45,1817027.5,OK,10/15/18 10:45,14.12529979,OK,10/15/18 10:45,50630,OK,10/15/18 10:45,2255324,OK,10/15/18 10:45,92.84574219,OK,10/15/18 10:45,0.011145683,OK,10/15/18 10:45,0,OK,10/15/18 10:45,5896100,OK,10/15/18 10:45,1647049.875,OK,10/15/18 10:45,111.8341217,OK,10/15/18 10:45,111.8452682,OK,10/15/18 10:45,101.8606228,OK,10/15/18 10:45,127.9900703,OK,10/15/18 10:45,10575066.75,OK,
10/15/18 11:00,14357449,OK,10/15/18 11:00,6.70481205,OK,10/15/18 11:00,9.438451767,OK,10/15/18 11:00,881258.0625,OK,10/15/18 11:00,50.42653656,OK,10/15/18 11:00,43.72172546,OK,10/15/18 11:00,33.66626576,OK,,,,10/15/18 11:00,5065,OK,10/15/18 11:00,22.48244858,OK,10/15/18 11:00,118.8116684,OK,10/15/18 11:00,126.185791,OK,10/15/18 11:00,148.6682434,OK,10/15/18 11:00,1817060.625,OK,10/15/18 11:00,10.7654039,OK,10/15/18 11:00,50650,OK,10/15/18 11:00,2255347,OK,10/15/18 11:00,91.08647656,OK,10/15/18 11:00,-0.678025603,OK,10/15/18 11:00,0,OK,10/15/18 11:00,5896100,OK,10/15/18 11:00,1647062.625,OK,10/15/18 11:00,108.6861115,OK,10/15/18 11:00,108.0080872,OK,10/15/18 11:00,102.4871897,OK,10/15/18 11:00,113.2614212,OK,10/15/18 11:00,10575096.75,OK,
10/15/18 11:15,14357451,OK,10/15/18 11:15,7.284887314,OK,10/15/18 11:15,14.51870346,OK,10/15/18 11:15,881260.8125,OK,10/15/18 11:15,50.69327164,OK,10/15/18 11:15,43.40838623,OK,10/15/18 11:15,47.66081241,OK,,,,10/15/18 11:15,5067,OK,10/15/18 11:15,22.76438904,OK,10/15/18 11:15,101.06073,OK,10/15/18 11:15,125.9478378,OK,10/15/18 11:15,148.7122345,OK,10/15/18 11:15,1817090.625,OK,10/15/18 11:15,9.04377625,OK,10/15/18 11:15,50670,OK,10/15/18 11:15,2255369,OK,10/15/18 11:15,81.35792188,OK,10/15/18 11:15,-0.8016361,OK,10/15/18 11:15,0,OK,10/15/18 11:15,5896100,OK,10/15/18 11:15,1647075.25,OK,10/15/18 11:15,105.32827,OK,10/15/18 11:15,104.5266266,OK,10/15/18 11:15,102.0513655,OK,10/15/18 11:15,174.2244415,OK,10/15/18 11:15,10575129.75,OK,
10/15/18 11:30,14357452,OK,10/15/18 11:30,6.407198906,OK,10/15/18 11:30,13.17736912,OK,10/15/18 11:30,881265.125,OK,10/15/18 11:30,49.96292877,OK,10/15/18 11:30,43.55572891,OK,10/15/18 11:30,49.18492329,OK,,,,10/15/18 11:30,5068,OK,10/15/18 11:30,22.56990051,OK,10/15/18 11:30,157.7515564,OK,10/15/18 11:30,126.1436996,OK,10/15/18 11:30,148.7135925,OK,10/15/18 11:30,1817118.625,OK,10/15/18 11:30,14.23851108,OK,10/15/18 11:30,50680,OK,10/15/18 11:30,2255391,OK,10/15/18 11:30,75.76798438,OK,10/15/18 11:30,6.134444237,OK,10/15/18 11:30,311.5084534,OK,10/15/18 11:30,5896186,OK,10/15/18 11:30,1647088,OK,10/15/18 11:30,109.9351044,OK,10/15/18 11:30,116.0695496,OK,10/15/18 11:30,102.6360777,OK,10/15/18 11:30,158.1284294,OK,10/15/18 11:30,10575181.5,OK,
